method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
BERTft (768),769,769,11033,0,0.0025700281839817762,0,1,0,0,1,0
BERTft (768),769,769,11007,0,0.0030680964700877666,0,1,0,0,1,0
BERTft (768),769,769,31135,1,0.9988974332809448,1,1,1,0,0,0
BERTft (768),769,769,39937,1,0.9989420771598816,1,1,1,0,0,0
BERTft (768),769,769,14197,0,0.0025735434610396624,0,1,0,0,1,0
BERTft (768),769,769,14893,0,0.0025564120151102543,0,1,0,0,1,0
BERTft (768),769,769,14793,0,0.002714696107432246,0,1,0,0,1,0
BERTft (768),769,769,34333,1,0.9989306330680847,1,1,1,0,0,0
BERTft (768),769,769,29943,1,0.9748613834381104,1,1,1,0,0,0
BERTft (768),769,769,20304,0,0.9664091467857361,1,0,0,1,0,0
BERTft (768),769,769,47125,1,0.9988504648208618,1,1,1,0,0,0
BERTft (768),769,769,1406,0,0.002874100347980857,0,1,0,0,1,0
BERTft (768),769,769,41465,1,0.9987300038337708,1,1,1,0,0,0
BERTft (768),769,769,5629,0,0.006009101402014494,0,1,0,0,1,0
BERTft (768),769,769,19686,0,0.0034421563614159822,0,1,0,0,1,0
BERTft (768),769,769,10016,0,0.0027721095830202103,0,1,0,0,1,0
BERTft (768),769,769,44783,1,0.9916268587112427,1,1,1,0,0,0
BERTft (768),769,769,20955,1,0.9989582300186157,1,1,1,0,0,0
BERTft (768),769,769,10550,0,0.9576671719551086,1,0,0,1,0,0
BERTft (768),769,769,9125,0,0.0027765617705881596,0,1,0,0,1,0
BERTft (768),769,769,2491,0,0.005693525075912476,0,1,0,0,1,0
BERTft (768),769,769,37714,1,0.9963719844818115,1,1,1,0,0,0
BERTft (768),769,769,34084,1,0.9986409544944763,1,1,1,0,0,0
BERTft (768),769,769,7549,0,0.0026605012826621532,0,1,0,0,1,0
BERTft (768),769,769,10203,0,0.005261383485049009,0,1,0,0,1,0
BERTft (768),769,769,11065,0,0.06609779596328735,0,1,0,0,1,0
BERTft (768),769,769,20636,0,0.003610919462516904,0,1,0,0,1,0
BERTft (768),769,769,72,0,0.9939426779747009,1,0,0,1,0,0
BERTft (768),769,769,19972,0,0.0852898582816124,0,1,0,0,1,0
BERTft (768),769,769,36829,1,0.9989579916000366,1,1,1,0,0,0
BERTft (768),769,769,10280,0,0.0027376411017030478,0,1,0,0,1,0
BERTft (768),769,769,42484,1,0.998914361000061,1,1,1,0,0,0
BERTft (768),769,769,18123,0,0.009500415064394474,0,1,0,0,1,0
BERTft (768),769,769,17474,0,0.003116391832008958,0,1,0,0,1,0
BERTft (768),769,769,28684,1,0.9986609220504761,1,1,1,0,0,0
BERTft (768),769,769,35537,1,0.9988941550254822,1,1,1,0,0,0
BERTft (768),769,769,21518,1,0.09630263596773148,0,0,0,0,0,1
BERTft (768),769,769,43912,1,0.9987745881080627,1,1,1,0,0,0
BERTft (768),769,769,39246,1,0.9980202913284302,1,1,1,0,0,0
BERTft (768),769,769,46701,1,0.010125445201992989,0,0,0,0,0,1
BERTft (768),769,769,9044,0,0.0026149796321988106,0,1,0,0,1,0
BERTft (768),769,769,42522,1,0.9714322686195374,1,1,1,0,0,0
BERTft (768),769,769,5701,0,0.0025007284712046385,0,1,0,0,1,0
BERTft (768),769,769,45088,1,0.9987010955810547,1,1,1,0,0,0
BERTft (768),769,769,34237,1,0.998904824256897,1,1,1,0,0,0
BERTft (768),769,769,36297,1,0.11684930324554443,0,0,0,0,0,1
BERTft (768),769,769,18358,0,0.01483236625790596,0,1,0,0,1,0
BERTft (768),769,769,11678,0,0.002602715976536274,0,1,0,0,1,0
BERTft (768),769,769,11544,0,0.0032979112584143877,0,1,0,0,1,0
BERTft (768),769,769,38761,1,0.9989309906959534,1,1,1,0,0,0
BERTft (768),769,769,45717,1,0.9989006519317627,1,1,1,0,0,0
BERTft (768),769,769,8551,0,0.002839945489540696,0,1,0,0,1,0
BERTft (768),769,769,39592,1,0.9989417195320129,1,1,1,0,0,0
BERTft (768),769,769,20423,0,0.003655387321487069,0,1,0,0,1,0
BERTft (768),769,769,5892,0,0.47327861189842224,0,1,0,0,1,0
BERTft (768),769,769,22946,1,0.9988927245140076,1,1,1,0,0,0
BERTft (768),769,769,10037,0,0.002775326371192932,0,1,0,0,1,0
BERTft (768),769,769,38770,1,0.9988306164741516,1,1,1,0,0,0
BERTft (768),769,769,3304,0,0.0025249191094189882,0,1,0,0,1,0
BERTft (768),769,769,14654,0,0.2721453905105591,0,1,0,0,1,0
BERTft (768),769,769,15624,0,0.007648371160030365,0,1,0,0,1,0
BERTft (768),769,769,8689,0,0.0027512225788086653,0,1,0,0,1,0
BERTft (768),769,769,47453,1,0.9988518953323364,1,1,1,0,0,0
BERTft (768),769,769,24023,1,0.9103245735168457,1,1,1,0,0,0
BERTft (768),769,769,6840,0,0.0034209203440696,0,1,0,0,1,0
BERTft (768),769,769,6602,0,0.006304244976490736,0,1,0,0,1,0
BERTft (768),769,769,39969,1,0.997984766960144,1,1,1,0,0,0
BERTft (768),769,769,4474,0,0.003582768375054002,0,1,0,0,1,0
BERTft (768),769,769,5017,0,0.0024504063185304403,0,1,0,0,1,0
BERTft (768),769,769,41104,1,0.9989439845085144,1,1,1,0,0,0
BERTft (768),769,769,35104,1,0.9989631175994873,1,1,1,0,0,0
BERTft (768),769,769,13654,0,0.0036036986857652664,0,1,0,0,1,0
BERTft (768),769,769,1451,0,0.03308837488293648,0,1,0,0,1,0
BERTft (768),769,769,14783,0,0.002676220377907157,0,1,0,0,1,0
BERTft (768),769,769,40027,1,0.9986528158187866,1,1,1,0,0,0
BERTft (768),769,769,33424,1,0.9988471269607544,1,1,1,0,0,0
BERTft (768),769,769,9344,0,0.0026039257645606995,0,1,0,0,1,0
BERTft (768),769,769,47052,1,0.9942362904548645,1,1,1,0,0,0
BERTft (768),769,769,3897,0,0.003919149283319712,0,1,0,0,1,0
BERTft (768),769,769,8332,0,0.004916434641927481,0,1,0,0,1,0
BERTft (768),769,769,16106,0,0.5342715382575989,1,0,0,1,0,0
BERTft (768),769,769,36444,1,0.9983229041099548,1,1,1,0,0,0
BERTft (768),769,769,44969,1,0.9989548921585083,1,1,1,0,0,0
BERTft (768),769,769,28880,1,0.991992175579071,1,1,1,0,0,0
BERTft (768),769,769,13212,0,0.0025573240127414465,0,1,0,0,1,0
BERTft (768),769,769,39201,1,0.9791439175605774,1,1,1,0,0,0
BERTft (768),769,769,20333,0,0.00287763774394989,0,1,0,0,1,0
BERTft (768),769,769,5618,0,0.004335380159318447,0,1,0,0,1,0
BERTft (768),769,769,11276,0,0.004201565403491259,0,1,0,0,1,0
BERTft (768),769,769,23934,1,0.998879611492157,1,1,1,0,0,0
BERTft (768),769,769,20449,0,0.007380060385912657,0,1,0,0,1,0
BERTft (768),769,769,7001,0,0.8983308672904968,1,0,0,1,0,0
BERTft (768),769,769,20234,0,0.003456721780821681,0,1,0,0,1,0
BERTft (768),769,769,10939,0,0.0029812126886099577,0,1,0,0,1,0
BERTft (768),769,769,18108,0,0.003217496443539858,0,1,0,0,1,0
BERTft (768),769,769,9510,0,0.002949677873402834,0,1,0,0,1,0
BERTft (768),769,769,29994,1,0.9989320635795593,1,1,1,0,0,0
BERTft (768),769,769,25992,1,0.9989670515060425,1,1,1,0,0,0
BERTft (768),769,769,13708,0,0.0026539391838014126,0,1,0,0,1,0
BERTft (768),769,769,1208,0,0.007326189894229174,0,1,0,0,1,0
BERTft (768),769,769,12757,0,0.003123203059658408,0,1,0,0,1,0
BERTft (768),769,769,23302,1,0.9988893866539001,1,1,1,0,0,0
BERTft (768),769,769,47036,1,0.9427666068077087,1,1,1,0,0,0
BERTft (768),769,769,31390,1,0.9981340765953064,1,1,1,0,0,0
BERTft (768),769,769,30144,1,0.9990098476409912,1,1,1,0,0,0
BERTft (768),769,769,28737,1,0.9752410650253296,1,1,1,0,0,0
BERTft (768),769,769,9650,0,0.005609671585261822,0,1,0,0,1,0
BERTft (768),769,769,34072,1,0.7062662243843079,1,1,1,0,0,0
BERTft (768),769,769,8073,0,0.0064378767274320126,0,1,0,0,1,0
BERTft (768),769,769,40602,1,0.9781154990196228,1,1,1,0,0,0
BERTft (768),769,769,12091,0,0.0026291082613170147,0,1,0,0,1,0
BERTft (768),769,769,38077,1,0.9875861406326294,1,1,1,0,0,0
BERTft (768),769,769,27117,1,0.9933813810348511,1,1,1,0,0,0
BERTft (768),769,769,14374,0,0.0030332147143781185,0,1,0,0,1,0
BERTft (768),769,769,31323,1,0.998762845993042,1,1,1,0,0,0
BERTft (768),769,769,4271,0,0.002634266158565879,0,1,0,0,1,0
BERTft (768),769,769,30122,1,0.9989424347877502,1,1,1,0,0,0
BERTft (768),769,769,21653,1,0.998872697353363,1,1,1,0,0,0
BERTft (768),769,769,42628,1,0.9988753199577332,1,1,1,0,0,0
BERTft (768),769,769,4791,0,0.0029202920850366354,0,1,0,0,1,0
BERTft (768),769,769,44206,1,0.9988058805465698,1,1,1,0,0,0
BERTft (768),769,769,31896,1,0.9988042116165161,1,1,1,0,0,0
BERTft (768),769,769,2079,0,0.1408192664384842,0,1,0,0,1,0
BERTft (768),769,769,5238,0,0.0026443565730005503,0,1,0,0,1,0
BERTft (768),769,769,1083,0,0.002878553234040737,0,1,0,0,1,0
BERTft (768),769,769,2240,0,0.0026929713785648346,0,1,0,0,1,0
BERTft (768),769,769,11445,0,0.0027402210980653763,0,1,0,0,1,0
BERTft (768),769,769,35831,1,0.9989101886749268,1,1,1,0,0,0
BERTft (768),769,769,41408,1,0.9908342957496643,1,1,1,0,0,0
BERTft (768),769,769,5944,0,0.007367387413978577,0,1,0,0,1,0
BERTft (768),769,769,3914,0,0.0032351897098124027,0,1,0,0,1,0
BERTft (768),769,769,40420,1,0.9918285012245178,1,1,1,0,0,0
BERTft (768),769,769,45714,1,0.9989410042762756,1,1,1,0,0,0
BERTft (768),769,769,7008,0,0.0030391409527510405,0,1,0,0,1,0
BERTft (768),769,769,2723,0,0.004326236434280872,0,1,0,0,1,0
BERTft (768),769,769,2373,0,0.0026235710829496384,0,1,0,0,1,0
BERTft (768),769,769,26965,1,0.9989564418792725,1,1,1,0,0,0
BERTft (768),769,769,10236,0,0.0027404779102653265,0,1,0,0,1,0
BERTft (768),769,769,30832,1,0.9922633171081543,1,1,1,0,0,0
BERTft (768),769,769,30824,1,0.9989479184150696,1,1,1,0,0,0
BERTft (768),769,769,13636,0,0.007557359524071217,0,1,0,0,1,0
BERTft (768),769,769,36486,1,0.9987338185310364,1,1,1,0,0,0
BERTft (768),769,769,43375,1,0.9976354837417603,1,1,1,0,0,0
BERTft (768),769,769,45882,1,0.998885452747345,1,1,1,0,0,0
BERTft (768),769,769,23525,1,0.9988588094711304,1,1,1,0,0,0
BERTft (768),769,769,30298,1,0.9989141225814819,1,1,1,0,0,0
BERTft (768),769,769,38616,1,0.9989475607872009,1,1,1,0,0,0
BERTft (768),769,769,8622,0,0.7244722247123718,1,0,0,1,0,0
BERTft (768),769,769,45248,1,0.998708963394165,1,1,1,0,0,0
BERTft (768),769,769,14980,0,0.0038457191549241543,0,1,0,0,1,0
BERTft (768),769,769,30827,1,0.9989709854125977,1,1,1,0,0,0
BERTft (768),769,769,24210,1,0.9956764578819275,1,1,1,0,0,0
BERTft (768),769,769,37651,1,0.9988365769386292,1,1,1,0,0,0
BERTft (768),769,769,19282,0,0.004150487016886473,0,1,0,0,1,0
BERTft (768),769,769,30756,1,0.9978413581848145,1,1,1,0,0,0
BERTft (768),769,769,5876,0,0.006731117144227028,0,1,0,0,1,0
BERTft (768),769,769,1417,0,0.854300856590271,1,0,0,1,0,0
BERTft (768),769,769,8408,0,0.0024926660116761923,0,1,0,0,1,0
BERTft (768),769,769,23015,1,0.9769067168235779,1,1,1,0,0,0
BERTft (768),769,769,2793,0,0.0026702438481152058,0,1,0,0,1,0
BERTft (768),769,769,14681,0,0.0027876889798790216,0,1,0,0,1,0
BERTft (768),769,769,39158,1,0.9985998272895813,1,1,1,0,0,0
BERTft (768),769,769,22601,1,0.997918426990509,1,1,1,0,0,0
BERTft (768),769,769,9817,0,0.003580020274966955,0,1,0,0,1,0
BERTft (768),769,769,21236,1,0.9970592260360718,1,1,1,0,0,0
BERTft (768),769,769,21616,1,0.9984388947486877,1,1,1,0,0,0
BERTft (768),769,769,16128,0,0.0036697201430797577,0,1,0,0,1,0
BERTft (768),769,769,20977,1,0.9987137317657471,1,1,1,0,0,0
BERTft (768),769,769,30963,1,0.9984203577041626,1,1,1,0,0,0
BERTft (768),769,769,37576,1,0.9989902377128601,1,1,1,0,0,0
BERTft (768),769,769,10212,0,0.0038490837905555964,0,1,0,0,1,0
BERTft (768),769,769,37950,1,0.9610347151756287,1,1,1,0,0,0
BERTft (768),769,769,40922,1,0.9989192485809326,1,1,1,0,0,0
BERTft (768),769,769,18402,0,0.0066047185100615025,0,1,0,0,1,0
BERTft (768),769,769,37655,1,0.998907208442688,1,1,1,0,0,0
BERTft (768),769,769,3253,0,0.00286307861097157,0,1,0,0,1,0
BERTft (768),769,769,21787,1,0.9768398404121399,1,1,1,0,0,0
BERTft (768),769,769,19973,0,0.003059529699385166,0,1,0,0,1,0
BERTft (768),769,769,40519,1,0.998817503452301,1,1,1,0,0,0
BERTft (768),769,769,42016,1,0.9774072170257568,1,1,1,0,0,0
BERTft (768),769,769,34231,1,0.9936840534210205,1,1,1,0,0,0
BERTft (768),769,769,33476,1,0.9988773465156555,1,1,1,0,0,0
BERTft (768),769,769,13018,0,0.0026907119899988174,0,1,0,0,1,0
BERTft (768),769,769,46435,1,0.9985629916191101,1,1,1,0,0,0
BERTft (768),769,769,5351,0,0.03848564252257347,0,1,0,0,1,0
BERTft (768),769,769,6514,0,0.0066114203073084354,0,1,0,0,1,0
BERTft (768),769,769,23191,1,0.9988545179367065,1,1,1,0,0,0
BERTft (768),769,769,42324,1,0.012410255149006844,0,0,0,0,0,1
BERTft (768),769,769,15067,0,0.0038250742945820093,0,1,0,0,1,0
BERTft (768),769,769,42888,1,0.9370057582855225,1,1,1,0,0,0
BERTft (768),769,769,14529,0,0.032981984317302704,0,1,0,0,1,0
BERTft (768),769,769,32119,1,0.9769172668457031,1,1,1,0,0,0
BERTft (768),769,769,1263,0,0.002996930619701743,0,1,0,0,1,0
BERTft (768),769,769,22089,1,0.9989542961120605,1,1,1,0,0,0
BERTft (768),769,769,23018,1,0.9989718198776245,1,1,1,0,0,0
BERTft (768),769,769,972,0,0.003167577553540468,0,1,0,0,1,0
BERTft (768),769,769,12023,0,0.002498084446415305,0,1,0,0,1,0
BERTft (768),769,769,43316,1,0.9989364743232727,1,1,1,0,0,0
BERTft (768),769,769,41241,1,0.9989124536514282,1,1,1,0,0,0
BERTft (768),769,769,25385,1,0.9987139701843262,1,1,1,0,0,0
BERTft (768),769,769,8123,0,0.007165776565670967,0,1,0,0,1,0
BERTft (768),769,769,40210,1,0.9989708662033081,1,1,1,0,0,0
BERTft (768),769,769,6842,0,0.01622745767235756,0,1,0,0,1,0
BERTft (768),769,769,39367,1,0.9989595413208008,1,1,1,0,0,0
BERTft (768),769,769,8188,0,0.0027173426933586597,0,1,0,0,1,0
BERTft (768),769,769,46731,1,0.9989508390426636,1,1,1,0,0,0
BERTft (768),769,769,688,0,0.005164883099496365,0,1,0,0,1,0
BERTft (768),769,769,16685,0,0.143369659781456,0,1,0,0,1,0
BERTft (768),769,769,7543,0,0.0033339951187372208,0,1,0,0,1,0
BERTft (768),769,769,40363,1,0.9989848732948303,1,1,1,0,0,0
BERTft (768),769,769,26156,1,0.9989546537399292,1,1,1,0,0,0
BERTft (768),769,769,43181,1,0.9973931312561035,1,1,1,0,0,0
BERTft (768),769,769,19102,0,0.11211586743593216,0,1,0,0,1,0
BERTft (768),769,769,19244,0,0.007005639374256134,0,1,0,0,1,0
BERTft (768),769,769,923,0,0.0038537122309207916,0,1,0,0,1,0
BERTft (768),769,769,12463,0,0.0029273275285959244,0,1,0,0,1,0
BERTft (768),769,769,5318,0,0.015581183135509491,0,1,0,0,1,0
BERTft (768),769,769,20329,0,0.0029532124754041433,0,1,0,0,1,0
BERTft (768),769,769,37792,1,0.9971582889556885,1,1,1,0,0,0
BERTft (768),769,769,11459,0,0.0026812725700438023,0,1,0,0,1,0
BERTft (768),769,769,10145,0,0.002673878101631999,0,1,0,0,1,0
BERTft (768),769,769,18807,0,0.0029235733672976494,0,1,0,0,1,0
BERTft (768),769,769,14572,0,0.0025307945907115936,0,1,0,0,1,0
BERTft (768),769,769,32393,1,0.9989394545555115,1,1,1,0,0,0
BERTft (768),769,769,3261,0,0.0029080258682370186,0,1,0,0,1,0
BERTft (768),769,769,13143,0,0.002791988430544734,0,1,0,0,1,0
BERTft (768),769,769,37382,1,0.9989041090011597,1,1,1,0,0,0
BERTft (768),769,769,8176,0,0.003372697625309229,0,1,0,0,1,0
BERTft (768),769,769,34968,1,0.9985455274581909,1,1,1,0,0,0
BERTft (768),769,769,35881,1,0.9989705085754395,1,1,1,0,0,0
BERTft (768),769,769,43310,1,0.9983981251716614,1,1,1,0,0,0
BERTft (768),769,769,4941,0,0.030005082488059998,0,1,0,0,1,0
BERTft (768),769,769,20331,0,0.0062954300083220005,0,1,0,0,1,0
BERTft (768),769,769,8235,0,0.0026955287903547287,0,1,0,0,1,0
BERTft (768),769,769,9005,0,0.012412195093929768,0,1,0,0,1,0
BERTft (768),769,769,15602,0,0.9790775179862976,1,0,0,1,0,0
BERTft (768),769,769,6915,0,0.0027291192673146725,0,1,0,0,1,0
BERTft (768),769,769,27266,1,0.9101028442382812,1,1,1,0,0,0
BERTft (768),769,769,34454,1,0.9930181503295898,1,1,1,0,0,0
BERTft (768),769,769,36589,1,0.9989340901374817,1,1,1,0,0,0
BERTft (768),769,769,32160,1,0.9988371729850769,1,1,1,0,0,0
BERTft (768),769,769,38166,1,0.990625262260437,1,1,1,0,0,0
BERTft (768),769,769,18877,0,0.0034924999345093966,0,1,0,0,1,0
BERTft (768),769,769,13132,0,0.004705624654889107,0,1,0,0,1,0
BERTft (768),769,769,19806,0,0.0030295366887003183,0,1,0,0,1,0
BERTft (768),769,769,20180,0,0.0031582938972860575,0,1,0,0,1,0
BERTft (768),769,769,45604,1,0.9987653493881226,1,1,1,0,0,0
BERTft (768),769,769,38920,1,0.9989830851554871,1,1,1,0,0,0
BERTft (768),769,769,11119,0,0.08496637642383575,0,1,0,0,1,0
BERTft (768),769,769,14277,0,0.004373879171907902,0,1,0,0,1,0
BERTft (768),769,769,17133,0,0.006302506662905216,0,1,0,0,1,0
BERTft (768),769,769,20442,0,0.0029347953386604786,0,1,0,0,1,0
BERTft (768),769,769,732,0,0.00831456296145916,0,1,0,0,1,0
BERTft (768),769,769,47229,1,0.998902440071106,1,1,1,0,0,0
BERTft (768),769,769,40281,1,0.9989559650421143,1,1,1,0,0,0
BERTft (768),769,769,20056,0,0.006559508852660656,0,1,0,0,1,0
BERTft (768),769,769,13809,0,0.0025243039708584547,0,1,0,0,1,0
BERTft (768),769,769,6715,0,0.002918204525485635,0,1,0,0,1,0
BERTft (768),769,769,18229,0,0.6350818276405334,1,0,0,1,0,0
BERTft (768),769,769,11682,0,0.00268823211081326,0,1,0,0,1,0
BERTft (768),769,769,36813,1,0.9979230761528015,1,1,1,0,0,0
BERTft (768),769,769,16358,0,0.0029373413417488337,0,1,0,0,1,0
BERTft (768),769,769,9843,0,0.0058026728220283985,0,1,0,0,1,0
BERTft (768),769,769,2421,0,0.0025967403780668974,0,1,0,0,1,0
BERTft (768),769,769,8044,0,0.005695936270058155,0,1,0,0,1,0
BERTft (768),769,769,5079,0,0.005377016495913267,0,1,0,0,1,0
BERTft (768),769,769,31346,1,0.9988759160041809,1,1,1,0,0,0
BERTft (768),769,769,16793,0,0.9658439755439758,1,0,0,1,0,0
BERTft (768),769,769,34993,1,0.9987840056419373,1,1,1,0,0,0
BERTft (768),769,769,9064,0,0.00523432856425643,0,1,0,0,1,0
BERTft (768),769,769,13427,0,0.0036405413411557674,0,1,0,0,1,0
BERTft (768),769,769,20043,0,0.0028990847058594227,0,1,0,0,1,0
BERTft (768),769,769,26387,1,0.9925711750984192,1,1,1,0,0,0
BERTft (768),769,769,41273,1,0.9945058226585388,1,1,1,0,0,0
BERTft (768),769,769,42744,1,0.9957162737846375,1,1,1,0,0,0
BERTft (768),769,769,20486,0,0.003490214003250003,0,1,0,0,1,0
BERTft (768),769,769,28444,1,0.9989577531814575,1,1,1,0,0,0
BERTft (768),769,769,11103,0,0.003405817085877061,0,1,0,0,1,0
BERTft (768),769,769,7158,0,0.008334954269230366,0,1,0,0,1,0
BERTft (768),769,769,41243,1,0.9989560842514038,1,1,1,0,0,0
BERTft (768),769,769,30148,1,0.9989491105079651,1,1,1,0,0,0
BERTft (768),769,769,22159,1,0.9989750385284424,1,1,1,0,0,0
BERTft (768),769,769,16575,0,0.9526343941688538,1,0,0,1,0,0
BERTft (768),769,769,42885,1,0.9864336252212524,1,1,1,0,0,0
BERTft (768),769,769,28696,1,0.9975242018699646,1,1,1,0,0,0
BERTft (768),769,769,7297,0,0.003400719491764903,0,1,0,0,1,0
BERTft (768),769,769,15822,0,0.0030484001617878675,0,1,0,0,1,0
BERTft (768),769,769,8820,0,0.002587148454040289,0,1,0,0,1,0
BERTft (768),769,769,37597,1,0.9988793730735779,1,1,1,0,0,0
BERTft (768),769,769,25889,1,0.998830258846283,1,1,1,0,0,0
BERTft (768),769,769,25915,1,0.9977326393127441,1,1,1,0,0,0
BERTft (768),769,769,12449,0,0.003379794070497155,0,1,0,0,1,0
BERTft (768),769,769,39645,1,0.9989683628082275,1,1,1,0,0,0
BERTft (768),769,769,40990,1,0.969534695148468,1,1,1,0,0,0
BERTft (768),769,769,35510,1,0.9988057613372803,1,1,1,0,0,0
BERTft (768),769,769,44692,1,0.9970201849937439,1,1,1,0,0,0
BERTft (768),769,769,45889,1,0.9988090991973877,1,1,1,0,0,0
BERTft (768),769,769,29712,1,0.9989111423492432,1,1,1,0,0,0
BERTft (768),769,769,18786,0,0.0031103980727493763,0,1,0,0,1,0
BERTft (768),769,769,8932,0,0.003026694990694523,0,1,0,0,1,0
BERTft (768),769,769,10840,0,0.003307715989649296,0,1,0,0,1,0
BERTft (768),769,769,22430,1,0.9988779425621033,1,1,1,0,0,0
BERTft (768),769,769,35386,1,0.9989331364631653,1,1,1,0,0,0
BERTft (768),769,769,8597,0,0.003034825436770916,0,1,0,0,1,0
BERTft (768),769,769,27138,1,0.9978452920913696,1,1,1,0,0,0
BERTft (768),769,769,12018,0,0.0028757285326719284,0,1,0,0,1,0
BERTft (768),769,769,39207,1,0.9916467070579529,1,1,1,0,0,0
BERTft (768),769,769,14948,0,0.7398744821548462,1,0,0,1,0,0
BERTft (768),769,769,25940,1,0.98232102394104,1,1,1,0,0,0
BERTft (768),769,769,14650,0,0.0026732475962489843,0,1,0,0,1,0
BERTft (768),769,769,1649,0,0.02103705145418644,0,1,0,0,1,0
BERTft (768),769,769,43358,1,0.9989646673202515,1,1,1,0,0,0
BERTft (768),769,769,13685,0,0.004767749924212694,0,1,0,0,1,0
BERTft (768),769,769,42671,1,0.9960229396820068,1,1,1,0,0,0
BERTft (768),769,769,19484,0,0.0034099367912858725,0,1,0,0,1,0
BERTft (768),769,769,27670,1,0.7635329961776733,1,1,1,0,0,0
BERTft (768),769,769,39930,1,0.9989734888076782,1,1,1,0,0,0
BERTft (768),769,769,11270,0,0.002813034225255251,0,1,0,0,1,0
BERTft (768),769,769,34948,1,0.9839815497398376,1,1,1,0,0,0
BERTft (768),769,769,10625,0,0.0027185073122382164,0,1,0,0,1,0
BERTft (768),769,769,39600,1,0.9989657402038574,1,1,1,0,0,0
BERTft (768),769,769,44438,1,0.998918890953064,1,1,1,0,0,0
BERTft (768),769,769,9552,0,0.0025813078973442316,0,1,0,0,1,0
BERTft (768),769,769,9055,0,0.0026698592118918896,0,1,0,0,1,0
BERTft (768),769,769,43414,1,0.9483026266098022,1,1,1,0,0,0
BERTft (768),769,769,12198,0,0.0027092243544757366,0,1,0,0,1,0
BERTft (768),769,769,35880,1,0.9989678859710693,1,1,1,0,0,0
BERTft (768),769,769,11724,0,0.0025484422221779823,0,1,0,0,1,0
BERTft (768),769,769,25911,1,0.9983782768249512,1,1,1,0,0,0
BERTft (768),769,769,20004,0,0.013067438267171383,0,1,0,0,1,0
BERTft (768),769,769,38776,1,0.9987817406654358,1,1,1,0,0,0
BERTft (768),769,769,28496,1,0.9989275336265564,1,1,1,0,0,0
BERTft (768),769,769,32156,1,0.9989492297172546,1,1,1,0,0,0
BERTft (768),769,769,39756,1,0.9986907839775085,1,1,1,0,0,0
BERTft (768),769,769,38865,1,0.9986833930015564,1,1,1,0,0,0
BERTft (768),769,769,21532,1,0.9987486600875854,1,1,1,0,0,0
BERTft (768),769,769,35072,1,0.9969899654388428,1,1,1,0,0,0
BERTft (768),769,769,40139,1,0.998943030834198,1,1,1,0,0,0
