method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
word2vec (300),301,301,22400,1,0.6994065642356873,1,1,1,0,0,0
word2vec (300),301,301,20360,0,0.09505726397037506,0,1,0,0,1,0
word2vec (300),301,301,6168,0,0.5387449264526367,1,0,0,1,0,0
word2vec (300),301,301,13457,0,0.07485762238502502,0,1,0,0,1,0
word2vec (300),301,301,35831,1,0.8601559996604919,1,1,1,0,0,0
word2vec (300),301,301,45036,1,0.868769645690918,1,1,1,0,0,0
word2vec (300),301,301,17901,0,0.04948452487587929,0,1,0,0,1,0
word2vec (300),301,301,39911,1,0.9977529644966125,1,1,1,0,0,0
word2vec (300),301,301,38320,1,0.6435266733169556,1,1,1,0,0,0
word2vec (300),301,301,13766,0,5.094542575534433e-05,0,1,0,0,1,0
word2vec (300),301,301,37576,1,0.9644342660903931,1,1,1,0,0,0
word2vec (300),301,301,45071,1,0.9932126998901367,1,1,1,0,0,0
word2vec (300),301,301,38553,1,0.9815448522567749,1,1,1,0,0,0
word2vec (300),301,301,41408,1,0.9652669429779053,1,1,1,0,0,0
word2vec (300),301,301,8553,0,0.1167369931936264,0,1,0,0,1,0
word2vec (300),301,301,31400,1,0.9943403005599976,1,1,1,0,0,0
word2vec (300),301,301,6849,0,0.4290119409561157,0,1,0,0,1,0
word2vec (300),301,301,25886,1,0.7614359855651855,1,1,1,0,0,0
word2vec (300),301,301,42628,1,0.9996731281280518,1,1,1,0,0,0
word2vec (300),301,301,19691,0,0.25760725140571594,0,1,0,0,1,0
word2vec (300),301,301,44319,1,0.9245505332946777,1,1,1,0,0,0
word2vec (300),301,301,19972,0,0.22544382512569427,0,1,0,0,1,0
word2vec (300),301,301,26600,1,0.9762860536575317,1,1,1,0,0,0
word2vec (300),301,301,6114,0,0.02091958001255989,0,1,0,0,1,0
word2vec (300),301,301,11790,0,0.0033277072943747044,0,1,0,0,1,0
word2vec (300),301,301,38800,1,0.5274558067321777,1,1,1,0,0,0
word2vec (300),301,301,18651,0,0.1613999903202057,0,1,0,0,1,0
word2vec (300),301,301,11426,0,0.002226537326350808,0,1,0,0,1,0
word2vec (300),301,301,20149,0,0.05198286846280098,0,1,0,0,1,0
word2vec (300),301,301,13305,0,0.00194159138482064,0,1,0,0,1,0
word2vec (300),301,301,20357,0,0.0440397746860981,0,1,0,0,1,0
word2vec (300),301,301,9824,0,0.41796377301216125,0,1,0,0,1,0
word2vec (300),301,301,39295,1,0.9888760447502136,1,1,1,0,0,0
word2vec (300),301,301,16859,0,0.3360735774040222,0,1,0,0,1,0
word2vec (300),301,301,22946,1,0.9131115674972534,1,1,1,0,0,0
word2vec (300),301,301,33845,1,0.8758249878883362,1,1,1,0,0,0
word2vec (300),301,301,972,0,0.02010921575129032,0,1,0,0,1,0
word2vec (300),301,301,2200,0,0.2239326387643814,0,1,0,0,1,0
word2vec (300),301,301,2927,0,0.27843719720840454,0,1,0,0,1,0
word2vec (300),301,301,28799,1,0.6591647267341614,1,1,1,0,0,0
word2vec (300),301,301,9005,0,0.17401035130023956,0,1,0,0,1,0
word2vec (300),301,301,42442,1,0.9972654581069946,1,1,1,0,0,0
word2vec (300),301,301,38590,1,0.9123926162719727,1,1,1,0,0,0
word2vec (300),301,301,6904,0,0.2890256345272064,0,1,0,0,1,0
word2vec (300),301,301,28091,1,0.7727356553077698,1,1,1,0,0,0
word2vec (300),301,301,25135,1,0.7705810070037842,1,1,1,0,0,0
word2vec (300),301,301,27682,1,0.8960368037223816,1,1,1,0,0,0
word2vec (300),301,301,20978,1,0.5878068208694458,1,1,1,0,0,0
word2vec (300),301,301,294,0,0.11856764554977417,0,1,0,0,1,0
word2vec (300),301,301,33476,1,0.8501772284507751,1,1,1,0,0,0
word2vec (300),301,301,11069,0,0.09357637912034988,0,1,0,0,1,0
word2vec (300),301,301,41789,1,0.9955217838287354,1,1,1,0,0,0
word2vec (300),301,301,31399,1,0.666641354560852,1,1,1,0,0,0
word2vec (300),301,301,8176,0,0.3642796277999878,0,1,0,0,1,0
word2vec (300),301,301,41518,1,0.711296558380127,1,1,1,0,0,0
word2vec (300),301,301,15082,0,0.268567830324173,0,1,0,0,1,0
word2vec (300),301,301,10807,0,0.0019042949425056577,0,1,0,0,1,0
word2vec (300),301,301,34454,1,0.6903858780860901,1,1,1,0,0,0
word2vec (300),301,301,10391,0,0.1646432727575302,0,1,0,0,1,0
word2vec (300),301,301,38228,1,0.8394092917442322,1,1,1,0,0,0
word2vec (300),301,301,41921,1,0.9892594814300537,1,1,1,0,0,0
word2vec (300),301,301,32842,1,0.7460561394691467,1,1,1,0,0,0
word2vec (300),301,301,39430,1,0.8315620422363281,1,1,1,0,0,0
word2vec (300),301,301,4779,0,0.4325651228427887,0,1,0,0,1,0
word2vec (300),301,301,37820,1,0.8417647480964661,1,1,1,0,0,0
word2vec (300),301,301,7908,0,0.04394252225756645,0,1,0,0,1,0
word2vec (300),301,301,30989,1,0.9302809238433838,1,1,1,0,0,0
word2vec (300),301,301,8252,0,0.28832781314849854,0,1,0,0,1,0
word2vec (300),301,301,17058,0,0.2537952959537506,0,1,0,0,1,0
word2vec (300),301,301,40756,1,0.937201201915741,1,1,1,0,0,0
word2vec (300),301,301,13232,0,0.17057324945926666,0,1,0,0,1,0
word2vec (300),301,301,1333,0,0.1990048736333847,0,1,0,0,1,0
word2vec (300),301,301,30912,1,0.8958327174186707,1,1,1,0,0,0
word2vec (300),301,301,34991,1,0.719403088092804,1,1,1,0,0,0
word2vec (300),301,301,29517,1,0.9999333620071411,1,1,1,0,0,0
word2vec (300),301,301,23382,1,0.8519014716148376,1,1,1,0,0,0
word2vec (300),301,301,11624,0,0.03171698376536369,0,1,0,0,1,0
word2vec (300),301,301,18362,0,0.5959914922714233,1,0,0,1,0,0
word2vec (300),301,301,19023,0,0.589955747127533,1,0,0,1,0,0
word2vec (300),301,301,35676,1,0.6675692200660706,1,1,1,0,0,0
word2vec (300),301,301,26156,1,0.9501925706863403,1,1,1,0,0,0
word2vec (300),301,301,18932,0,0.9780765771865845,1,0,0,1,0,0
word2vec (300),301,301,13739,0,0.042915355414152145,0,1,0,0,1,0
word2vec (300),301,301,21880,1,0.9625458121299744,1,1,1,0,0,0
word2vec (300),301,301,20387,0,0.3727775812149048,0,1,0,0,1,0
word2vec (300),301,301,19021,0,0.39245110750198364,0,1,0,0,1,0
word2vec (300),301,301,19990,0,0.4641101062297821,0,1,0,0,1,0
word2vec (300),301,301,7881,0,0.014487156644463539,0,1,0,0,1,0
word2vec (300),301,301,36591,1,0.9946445226669312,1,1,1,0,0,0
word2vec (300),301,301,42542,1,0.9240686297416687,1,1,1,0,0,0
word2vec (300),301,301,45966,1,0.9894659519195557,1,1,1,0,0,0
word2vec (300),301,301,8337,0,0.41087695956230164,0,1,0,0,1,0
word2vec (300),301,301,8830,0,0.009079372510313988,0,1,0,0,1,0
word2vec (300),301,301,31275,1,0.9746145606040955,1,1,1,0,0,0
word2vec (300),301,301,37124,1,0.7513999342918396,1,1,1,0,0,0
word2vec (300),301,301,36147,1,0.5676345825195312,1,1,1,0,0,0
word2vec (300),301,301,3789,0,0.0036021461710333824,0,1,0,0,1,0
word2vec (300),301,301,20498,0,0.18752972781658173,0,1,0,0,1,0
word2vec (300),301,301,43080,1,0.7688682675361633,1,1,1,0,0,0
word2vec (300),301,301,45248,1,0.8578457236289978,1,1,1,0,0,0
word2vec (300),301,301,29164,1,0.9258031845092773,1,1,1,0,0,0
word2vec (300),301,301,45445,1,0.9999874830245972,1,1,1,0,0,0
word2vec (300),301,301,45889,1,0.7583713531494141,1,1,1,0,0,0
word2vec (300),301,301,27165,1,0.04412565380334854,0,0,0,0,0,1
word2vec (300),301,301,44783,1,0.7191370129585266,1,1,1,0,0,0
word2vec (300),301,301,34084,1,0.9761330485343933,1,1,1,0,0,0
word2vec (300),301,301,39650,1,0.9981780052185059,1,1,1,0,0,0
word2vec (300),301,301,39821,1,0.9984650611877441,1,1,1,0,0,0
word2vec (300),301,301,20341,0,0.21017847955226898,0,1,0,0,1,0
word2vec (300),301,301,31813,1,0.9998993873596191,1,1,1,0,0,0
word2vec (300),301,301,21827,1,0.9226381778717041,1,1,1,0,0,0
word2vec (300),301,301,10244,0,0.12883950769901276,0,1,0,0,1,0
word2vec (300),301,301,1910,0,0.20023146271705627,0,1,0,0,1,0
word2vec (300),301,301,37838,1,0.9999395608901978,1,1,1,0,0,0
word2vec (300),301,301,583,0,0.012537202797830105,0,1,0,0,1,0
word2vec (300),301,301,6683,0,0.7860027551651001,1,0,0,1,0,0
word2vec (300),301,301,868,0,0.33599644899368286,0,1,0,0,1,0
word2vec (300),301,301,44109,1,0.9138344526290894,1,1,1,0,0,0
word2vec (300),301,301,11933,0,0.15169240534305573,0,1,0,0,1,0
word2vec (300),301,301,4420,0,0.05955057218670845,0,1,0,0,1,0
word2vec (300),301,301,23381,1,0.5029692649841309,1,1,1,0,0,0
word2vec (300),301,301,31640,1,0.9981600642204285,1,1,1,0,0,0
word2vec (300),301,301,34237,1,0.9857467412948608,1,1,1,0,0,0
word2vec (300),301,301,28303,1,0.8588660955429077,1,1,1,0,0,0
word2vec (300),301,301,40139,1,0.9312219023704529,1,1,1,0,0,0
word2vec (300),301,301,45882,1,0.9018940925598145,1,1,1,0,0,0
word2vec (300),301,301,20070,0,0.06452666968107224,0,1,0,0,1,0
word2vec (300),301,301,5892,0,0.47252267599105835,0,1,0,0,1,0
word2vec (300),301,301,39155,1,0.3866368532180786,0,0,0,0,0,1
word2vec (300),301,301,13273,0,0.008471361361443996,0,1,0,0,1,0
word2vec (300),301,301,34416,1,0.969641923904419,1,1,1,0,0,0
word2vec (300),301,301,4815,0,0.12620343267917633,0,1,0,0,1,0
word2vec (300),301,301,12018,0,0.0011854814365506172,0,1,0,0,1,0
word2vec (300),301,301,37600,1,0.6463226675987244,1,1,1,0,0,0
word2vec (300),301,301,30005,1,0.9938111901283264,1,1,1,0,0,0
word2vec (300),301,301,10048,0,0.20553866028785706,0,1,0,0,1,0
word2vec (300),301,301,11154,0,0.04945245012640953,0,1,0,0,1,0
word2vec (300),301,301,33543,1,0.6555691361427307,1,1,1,0,0,0
word2vec (300),301,301,13331,0,0.08813674002885818,0,1,0,0,1,0
word2vec (300),301,301,8873,0,0.037162795662879944,0,1,0,0,1,0
word2vec (300),301,301,8077,0,0.026345040649175644,0,1,0,0,1,0
word2vec (300),301,301,45519,1,0.7625235319137573,1,1,1,0,0,0
word2vec (300),301,301,18847,0,0.40980711579322815,0,1,0,0,1,0
word2vec (300),301,301,20349,0,0.2829693853855133,0,1,0,0,1,0
word2vec (300),301,301,21868,1,0.7494024038314819,1,1,1,0,0,0
word2vec (300),301,301,23476,1,0.652015745639801,1,1,1,0,0,0
word2vec (300),301,301,14980,0,0.24431268870830536,0,1,0,0,1,0
word2vec (300),301,301,41273,1,0.9414980411529541,1,1,1,0,0,0
word2vec (300),301,301,13750,0,0.06812499463558197,0,1,0,0,1,0
word2vec (300),301,301,10490,0,0.02786284126341343,0,1,0,0,1,0
word2vec (300),301,301,17133,0,0.1988767683506012,0,1,0,0,1,0
word2vec (300),301,301,34254,1,0.9793800115585327,1,1,1,0,0,0
word2vec (300),301,301,9902,0,0.18780086934566498,0,1,0,0,1,0
word2vec (300),301,301,26256,1,0.7958053350448608,1,1,1,0,0,0
word2vec (300),301,301,40631,1,0.9867532849311829,1,1,1,0,0,0
word2vec (300),301,301,45041,1,0.9722058176994324,1,1,1,0,0,0
word2vec (300),301,301,10840,0,0.04652522876858711,0,1,0,0,1,0
word2vec (300),301,301,5628,0,0.6536086201667786,1,0,0,1,0,0
word2vec (300),301,301,41439,1,0.49300694465637207,0,0,0,0,0,1
word2vec (300),301,301,5079,0,0.14318326115608215,0,1,0,0,1,0
word2vec (300),301,301,46731,1,0.8367096781730652,1,1,1,0,0,0
word2vec (300),301,301,35135,1,0.2972842752933502,0,0,0,0,0,1
word2vec (300),301,301,2421,0,0.0385005958378315,0,1,0,0,1,0
word2vec (300),301,301,38384,1,0.9704098701477051,1,1,1,0,0,0
word2vec (300),301,301,21787,1,0.7727531790733337,1,1,1,0,0,0
word2vec (300),301,301,21409,1,0.943731427192688,1,1,1,0,0,0
word2vec (300),301,301,27498,1,0.8298194408416748,1,1,1,0,0,0
word2vec (300),301,301,36813,1,0.4604569375514984,0,0,0,0,0,1
word2vec (300),301,301,876,0,0.5324934720993042,1,0,0,1,0,0
word2vec (300),301,301,37377,1,0.9998654127120972,1,1,1,0,0,0
word2vec (300),301,301,41282,1,0.964778482913971,1,1,1,0,0,0
word2vec (300),301,301,11740,0,0.00047207463649101555,0,1,0,0,1,0
word2vec (300),301,301,960,0,0.005716876592487097,0,1,0,0,1,0
word2vec (300),301,301,6994,0,0.470561146736145,0,1,0,0,1,0
word2vec (300),301,301,24586,1,0.9928003549575806,1,1,1,0,0,0
word2vec (300),301,301,43305,1,0.3103950321674347,0,0,0,0,0,1
word2vec (300),301,301,37049,1,0.798955500125885,1,1,1,0,0,0
word2vec (300),301,301,1858,0,0.42792853713035583,0,1,0,0,1,0
word2vec (300),301,301,35807,1,0.9786317348480225,1,1,1,0,0,0
word2vec (300),301,301,15401,0,0.07691251486539841,0,1,0,0,1,0
word2vec (300),301,301,10329,0,0.026942720636725426,0,1,0,0,1,0
word2vec (300),301,301,39460,1,0.9999755620956421,1,1,1,0,0,0
word2vec (300),301,301,13636,0,0.13222156465053558,0,1,0,0,1,0
word2vec (300),301,301,39413,1,0.9735939502716064,1,1,1,0,0,0
word2vec (300),301,301,40182,1,0.9733521938323975,1,1,1,0,0,0
word2vec (300),301,301,9125,0,0.007096338085830212,0,1,0,0,1,0
word2vec (300),301,301,33258,1,0.3340151607990265,0,0,0,0,0,1
word2vec (300),301,301,41550,1,0.5904586911201477,1,1,1,0,0,0
word2vec (300),301,301,3252,0,0.07437801361083984,0,1,0,0,1,0
word2vec (300),301,301,11741,0,0.3943501114845276,0,1,0,0,1,0
word2vec (300),301,301,7517,0,4.845577132073231e-05,0,1,0,0,1,0
word2vec (300),301,301,42948,1,0.9134554862976074,1,1,1,0,0,0
word2vec (300),301,301,31477,1,0.9017418026924133,1,1,1,0,0,0
word2vec (300),301,301,46711,1,0.9266103506088257,1,1,1,0,0,0
word2vec (300),301,301,28528,1,0.9962385892868042,1,1,1,0,0,0
word2vec (300),301,301,41190,1,0.8796890377998352,1,1,1,0,0,0
word2vec (300),301,301,47434,1,0.9732301235198975,1,1,1,0,0,0
word2vec (300),301,301,37606,1,0.658901572227478,1,1,1,0,0,0
word2vec (300),301,301,11306,0,0.049288857728242874,0,1,0,0,1,0
word2vec (300),301,301,37735,1,0.5960420370101929,1,1,1,0,0,0
word2vec (300),301,301,31436,1,0.8100946545600891,1,1,1,0,0,0
word2vec (300),301,301,18837,0,2.5879868189804256e-05,0,1,0,0,1,0
word2vec (300),301,301,6706,0,0.2846829891204834,0,1,0,0,1,0
word2vec (300),301,301,33812,1,0.8124769926071167,1,1,1,0,0,0
word2vec (300),301,301,27424,1,0.5621213912963867,1,1,1,0,0,0
word2vec (300),301,301,18195,0,0.003544667037203908,0,1,0,0,1,0
word2vec (300),301,301,8249,0,0.0008955401135608554,0,1,0,0,1,0
word2vec (300),301,301,44381,1,0.7645160555839539,1,1,1,0,0,0
word2vec (300),301,301,1083,0,4.890610853180988e-06,0,1,0,0,1,0
word2vec (300),301,301,9656,0,5.000312739866786e-06,0,1,0,0,1,0
word2vec (300),301,301,44928,1,0.8548662066459656,1,1,1,0,0,0
word2vec (300),301,301,11569,0,0.2430783063173294,0,1,0,0,1,0
word2vec (300),301,301,6118,0,0.39875462651252747,0,1,0,0,1,0
word2vec (300),301,301,42600,1,0.8996518850326538,1,1,1,0,0,0
word2vec (300),301,301,3352,0,0.03277967870235443,0,1,0,0,1,0
word2vec (300),301,301,42636,1,0.8400604724884033,1,1,1,0,0,0
word2vec (300),301,301,8044,0,0.5018690824508667,1,0,0,1,0,0
word2vec (300),301,301,4848,0,0.3159227669239044,0,1,0,0,1,0
word2vec (300),301,301,47123,1,0.7509722709655762,1,1,1,0,0,0
word2vec (300),301,301,27417,1,0.9944051504135132,1,1,1,0,0,0
word2vec (300),301,301,8551,0,0.07555387914180756,0,1,0,0,1,0
word2vec (300),301,301,37058,1,0.2992919385433197,0,0,0,0,0,1
word2vec (300),301,301,5629,0,0.40469804406166077,0,1,0,0,1,0
word2vec (300),301,301,43181,1,0.09983371943235397,0,0,0,0,0,1
word2vec (300),301,301,9651,0,0.1250436007976532,0,1,0,0,1,0
word2vec (300),301,301,35430,1,0.9975861310958862,1,1,1,0,0,0
word2vec (300),301,301,19846,0,0.4244437515735626,0,1,0,0,1,0
word2vec (300),301,301,40420,1,0.8850533962249756,1,1,1,0,0,0
word2vec (300),301,301,3203,0,0.5602807998657227,1,0,0,1,0,0
word2vec (300),301,301,11308,0,0.10775183886289597,0,1,0,0,1,0
word2vec (300),301,301,42525,1,0.7311298847198486,1,1,1,0,0,0
word2vec (300),301,301,22610,1,0.920631468296051,1,1,1,0,0,0
word2vec (300),301,301,39206,1,0.7192561030387878,1,1,1,0,0,0
word2vec (300),301,301,18826,0,0.22813746333122253,0,1,0,0,1,0
word2vec (300),301,301,41260,1,0.9964240193367004,1,1,1,0,0,0
word2vec (300),301,301,40054,1,0.9953063130378723,1,1,1,0,0,0
word2vec (300),301,301,31265,1,0.4622080326080322,0,0,0,0,0,1
word2vec (300),301,301,3224,0,0.14729686081409454,0,1,0,0,1,0
word2vec (300),301,301,40334,1,0.7185977101325989,1,1,1,0,0,0
word2vec (300),301,301,19570,0,0.2622947096824646,0,1,0,0,1,0
word2vec (300),301,301,28430,1,0.9999887943267822,1,1,1,0,0,0
word2vec (300),301,301,14784,0,0.28824320435523987,0,1,0,0,1,0
word2vec (300),301,301,39139,1,0.9573874473571777,1,1,1,0,0,0
word2vec (300),301,301,22535,1,0.4737861752510071,0,0,0,0,0,1
word2vec (300),301,301,2453,0,0.024990705773234367,0,1,0,0,1,0
word2vec (300),301,301,9676,0,0.13253509998321533,0,1,0,0,1,0
word2vec (300),301,301,34455,1,0.7740688920021057,1,1,1,0,0,0
word2vec (300),301,301,11459,0,0.0004566300776787102,0,1,0,0,1,0
word2vec (300),301,301,33485,1,0.8360809683799744,1,1,1,0,0,0
word2vec (300),301,301,35006,1,0.6485183238983154,1,1,1,0,0,0
word2vec (300),301,301,42650,1,0.28399980068206787,0,0,0,0,0,1
word2vec (300),301,301,19943,0,0.4631636142730713,0,1,0,0,1,0
word2vec (300),301,301,9301,0,0.061309684067964554,0,1,0,0,1,0
word2vec (300),301,301,40363,1,0.9973421692848206,1,1,1,0,0,0
word2vec (300),301,301,3261,0,0.04852907359600067,0,1,0,0,1,0
word2vec (300),301,301,5972,0,0.045311182737350464,0,1,0,0,1,0
word2vec (300),301,301,23156,1,0.5303857922554016,1,1,1,0,0,0
word2vec (300),301,301,14956,0,0.03757896274328232,0,1,0,0,1,0
word2vec (300),301,301,1794,0,0.04184718057513237,0,1,0,0,1,0
word2vec (300),301,301,4941,0,0.44157782196998596,0,1,0,0,1,0
word2vec (300),301,301,20051,0,0.13080225884914398,0,1,0,0,1,0
word2vec (300),301,301,24452,1,0.5203326344490051,1,1,1,0,0,0
word2vec (300),301,301,12148,0,0.19000239670276642,0,1,0,0,1,0
word2vec (300),301,301,14829,0,0.043177228420972824,0,1,0,0,1,0
word2vec (300),301,301,21450,1,0.5250265002250671,1,1,1,0,0,0
word2vec (300),301,301,35881,1,0.995894193649292,1,1,1,0,0,0
word2vec (300),301,301,20303,0,0.037749867886304855,0,1,0,0,1,0
word2vec (300),301,301,13303,0,0.014536733739078045,0,1,0,0,1,0
word2vec (300),301,301,9672,0,0.29760658740997314,0,1,0,0,1,0
word2vec (300),301,301,26324,1,0.2314358949661255,0,0,0,0,0,1
word2vec (300),301,301,47011,1,0.31120744347572327,0,0,0,0,0,1
word2vec (300),301,301,13269,0,0.03761545196175575,0,1,0,0,1,0
word2vec (300),301,301,46747,1,0.4262126684188843,0,0,0,0,0,1
word2vec (300),301,301,11443,0,0.26961764693260193,0,1,0,0,1,0
word2vec (300),301,301,7636,0,0.05261555314064026,0,1,0,0,1,0
word2vec (300),301,301,11589,0,0.18975985050201416,0,1,0,0,1,0
word2vec (300),301,301,12602,0,0.048388343304395676,0,1,0,0,1,0
word2vec (300),301,301,1639,0,0.05778925120830536,0,1,0,0,1,0
word2vec (300),301,301,30144,1,0.98676598072052,1,1,1,0,0,0
word2vec (300),301,301,44120,1,0.9991318583488464,1,1,1,0,0,0
word2vec (300),301,301,42678,1,0.8475164175033569,1,1,1,0,0,0
word2vec (300),301,301,8399,0,0.19856062531471252,0,1,0,0,1,0
word2vec (300),301,301,41119,1,0.9412928819656372,1,1,1,0,0,0
word2vec (300),301,301,46876,1,0.8787903189659119,1,1,1,0,0,0
word2vec (300),301,301,14572,0,0.02889053337275982,0,1,0,0,1,0
word2vec (300),301,301,17854,0,0.13506706058979034,0,1,0,0,1,0
word2vec (300),301,301,36586,1,0.8394455313682556,1,1,1,0,0,0
word2vec (300),301,301,32661,1,0.8233973979949951,1,1,1,0,0,0
word2vec (300),301,301,41241,1,0.5492850542068481,1,1,1,0,0,0
word2vec (300),301,301,10451,0,0.015010757371783257,0,1,0,0,1,0
word2vec (300),301,301,17752,0,0.46981969475746155,0,1,0,0,1,0
word2vec (300),301,301,20398,0,0.0019058679463341832,0,1,0,0,1,0
word2vec (300),301,301,20793,0,0.38755562901496887,0,1,0,0,1,0
word2vec (300),301,301,20180,0,0.18840478360652924,0,1,0,0,1,0
