method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
custom (768),769,769,42442,1,0.9990471005439758,1,1,1,0,0,0
custom (768),769,769,33040,1,0.9997548460960388,1,1,1,0,0,0
custom (768),769,769,40222,1,0.9999551773071289,1,1,1,0,0,0
custom (768),769,769,14436,0,0.00015433129738084972,0,1,0,0,1,0
custom (768),769,769,37373,1,0.9987310767173767,1,1,1,0,0,0
custom (768),769,769,12520,0,0.5372671484947205,1,0,0,1,0,0
custom (768),769,769,22949,1,0.8261795043945312,1,1,1,0,0,0
custom (768),769,769,41119,1,0.9988400340080261,1,1,1,0,0,0
custom (768),769,769,26182,1,0.9995642304420471,1,1,1,0,0,0
custom (768),769,769,43116,1,0.9629380702972412,1,1,1,0,0,0
custom (768),769,769,26171,1,0.9999990463256836,1,1,1,0,0,0
custom (768),769,769,10103,0,0.05235890671610832,0,1,0,0,1,0
custom (768),769,769,20051,0,0.0023734301794320345,0,1,0,0,1,0
custom (768),769,769,8827,0,0.019473019987344742,0,1,0,0,1,0
custom (768),769,769,24179,1,0.9993632435798645,1,1,1,0,0,0
custom (768),769,769,19533,0,8.840984082780778e-05,0,1,0,0,1,0
custom (768),769,769,31450,1,0.9974274039268494,1,1,1,0,0,0
custom (768),769,769,14354,0,3.9372574974549934e-05,0,1,0,0,1,0
custom (768),769,769,20298,0,0.0003607375256251544,0,1,0,0,1,0
custom (768),769,769,39158,1,0.9992843270301819,1,1,1,0,0,0
custom (768),769,769,40018,1,0.22618255019187927,0,0,0,0,0,1
custom (768),769,769,37651,1,0.9892136454582214,1,1,1,0,0,0
custom (768),769,769,35880,1,0.9994027614593506,1,1,1,0,0,0
custom (768),769,769,26387,1,0.6403684020042419,1,1,1,0,0,0
custom (768),769,769,34237,1,0.9999691247940063,1,1,1,0,0,0
custom (768),769,769,46384,1,0.9999881982803345,1,1,1,0,0,0
custom (768),769,769,46893,1,0.9981964230537415,1,1,1,0,0,0
custom (768),769,769,33845,1,0.7988817095756531,1,1,1,0,0,0
custom (768),769,769,37597,1,0.9885651469230652,1,1,1,0,0,0
custom (768),769,769,27677,1,0.1267053782939911,0,0,0,0,0,1
custom (768),769,769,42852,1,0.9536374807357788,1,1,1,0,0,0
custom (768),769,769,10776,0,0.0011987396283075213,0,1,0,0,1,0
custom (768),769,769,19793,0,0.0030962186865508556,0,1,0,0,1,0
custom (768),769,769,7296,0,0.07097046077251434,0,1,0,0,1,0
custom (768),769,769,4306,0,0.003152727847918868,0,1,0,0,1,0
custom (768),769,769,4152,0,0.0014663758920505643,0,1,0,0,1,0
custom (768),769,769,6915,0,0.0034486413933336735,0,1,0,0,1,0
custom (768),769,769,9656,0,1.779846934368834e-05,0,1,0,0,1,0
custom (768),769,769,2273,0,0.00458003394305706,0,1,0,0,1,0
custom (768),769,769,3455,0,0.03908846154808998,0,1,0,0,1,0
custom (768),769,769,40270,1,0.9998713731765747,1,1,1,0,0,0
custom (768),769,769,9438,0,0.00021313289471436292,0,1,0,0,1,0
custom (768),769,769,22251,1,0.9365665912628174,1,1,1,0,0,0
custom (768),769,769,22306,1,0.6595227122306824,1,1,1,0,0,0
custom (768),769,769,11589,0,3.384092906344449e-06,0,1,0,0,1,0
custom (768),769,769,20149,0,0.06383267790079117,0,1,0,0,1,0
custom (768),769,769,20936,1,0.999997615814209,1,1,1,0,0,0
custom (768),769,769,30795,1,0.9901261329650879,1,1,1,0,0,0
custom (768),769,769,13458,0,0.09392493963241577,0,1,0,0,1,0
custom (768),769,769,34968,1,0.9941699504852295,1,1,1,0,0,0
custom (768),769,769,21281,1,0.99894779920578,1,1,1,0,0,0
custom (768),769,769,15822,0,0.0010044560767710209,0,1,0,0,1,0
custom (768),769,769,21043,1,0.9991807341575623,1,1,1,0,0,0
custom (768),769,769,44969,1,0.9753241539001465,1,1,1,0,0,0
custom (768),769,769,2016,0,4.059012280777097e-05,0,1,0,0,1,0
custom (768),769,769,8188,0,0.003980864770710468,0,1,0,0,1,0
custom (768),769,769,10592,0,2.5375371478730813e-05,0,1,0,0,1,0
custom (768),769,769,8077,0,0.0028036506846547127,0,1,0,0,1,0
custom (768),769,769,3896,0,3.6623681808123365e-05,0,1,0,0,1,0
custom (768),769,769,38356,1,0.999998927116394,1,1,1,0,0,0
custom (768),769,769,9902,0,0.0070250616408884525,0,1,0,0,1,0
custom (768),769,769,19826,0,0.026477258652448654,0,1,0,0,1,0
custom (768),769,769,31265,1,0.4420616626739502,0,0,0,0,0,1
custom (768),769,769,28039,1,0.922112226486206,1,1,1,0,0,0
custom (768),769,769,42888,1,0.9485491514205933,1,1,1,0,0,0
custom (768),769,769,39836,1,0.9999927282333374,1,1,1,0,0,0
custom (768),769,769,5980,0,4.47487195742724e-07,0,1,0,0,1,0
custom (768),769,769,13305,0,0.0001985066628549248,0,1,0,0,1,0
custom (768),769,769,35057,1,0.9998406171798706,1,1,1,0,0,0
custom (768),769,769,35807,1,0.9996373653411865,1,1,1,0,0,0
custom (768),769,769,34668,1,0.9121888279914856,1,1,1,0,0,0
custom (768),769,769,47471,1,0.7481247782707214,1,1,1,0,0,0
custom (768),769,769,38547,1,0.999914288520813,1,1,1,0,0,0
custom (768),769,769,46802,1,0.9999979734420776,1,1,1,0,0,0
custom (768),769,769,38612,1,0.9998613595962524,1,1,1,0,0,0
custom (768),769,769,45005,1,0.9999973773956299,1,1,1,0,0,0
custom (768),769,769,18855,0,1.8357749809183588e-07,0,1,0,0,1,0
custom (768),769,769,47036,1,0.9883996248245239,1,1,1,0,0,0
custom (768),769,769,11310,0,0.0010430753463879228,0,1,0,0,1,0
custom (768),769,769,18191,0,0.06620615720748901,0,1,0,0,1,0
custom (768),769,769,3205,0,0.07031691074371338,0,1,0,0,1,0
custom (768),769,769,12501,0,0.0053295050747692585,0,1,0,0,1,0
custom (768),769,769,11103,0,9.152401617029682e-05,0,1,0,0,1,0
custom (768),769,769,42713,1,0.9897333979606628,1,1,1,0,0,0
custom (768),769,769,19027,0,0.001427769660949707,0,1,0,0,1,0
custom (768),769,769,5629,0,0.0003045793273486197,0,1,0,0,1,0
custom (768),769,769,23930,1,0.9805278778076172,1,1,1,0,0,0
custom (768),769,769,44639,1,0.9990684390068054,1,1,1,0,0,0
custom (768),769,769,7758,0,0.0002354254393139854,0,1,0,0,1,0
custom (768),769,769,43358,1,0.9981131553649902,1,1,1,0,0,0
custom (768),769,769,1910,0,0.007728481199592352,0,1,0,0,1,0
custom (768),769,769,42843,1,0.8988149166107178,1,1,1,0,0,0
custom (768),769,769,46441,1,0.922149658203125,1,1,1,0,0,0
custom (768),769,769,11682,0,3.696889689308591e-05,0,1,0,0,1,0
custom (768),769,769,42413,1,0.12201273441314697,0,0,0,0,0,1
custom (768),769,769,13553,0,0.0040658279322087765,0,1,0,0,1,0
custom (768),769,769,24983,1,0.9999997615814209,1,1,1,0,0,0
custom (768),769,769,46751,1,0.612045168876648,1,1,1,0,0,0
custom (768),769,769,31449,1,0.99955815076828,1,1,1,0,0,0
custom (768),769,769,25062,1,0.999934196472168,1,1,1,0,0,0
custom (768),769,769,43080,1,0.9517174363136292,1,1,1,0,0,0
custom (768),769,769,39206,1,0.9957773685455322,1,1,1,0,0,0
custom (768),769,769,4791,0,0.0004013111465610564,0,1,0,0,1,0
custom (768),769,769,35831,1,0.9983164072036743,1,1,1,0,0,0
custom (768),769,769,8803,0,0.05869795382022858,0,1,0,0,1,0
custom (768),769,769,34238,1,0.9997983574867249,1,1,1,0,0,0
custom (768),769,769,19244,0,2.987892548844684e-05,0,1,0,0,1,0
custom (768),769,769,10451,0,0.004905024077743292,0,1,0,0,1,0
custom (768),769,769,22467,1,0.9960222840309143,1,1,1,0,0,0
custom (768),769,769,5574,0,0.03121066652238369,0,1,0,0,1,0
custom (768),769,769,18203,0,0.07334127277135849,0,1,0,0,1,0
custom (768),769,769,10828,0,0.004000893794000149,0,1,0,0,1,0
custom (768),769,769,41252,1,0.9876372814178467,1,1,1,0,0,0
custom (768),769,769,35028,1,0.999921441078186,1,1,1,0,0,0
custom (768),769,769,13071,0,0.00041189597686752677,0,1,0,0,1,0
custom (768),769,769,12023,0,1.056656037690118e-05,0,1,0,0,1,0
custom (768),769,769,14373,0,0.0003351065970491618,0,1,0,0,1,0
custom (768),769,769,35386,1,0.9905803799629211,1,1,1,0,0,0
custom (768),769,769,12533,0,0.03219439834356308,0,1,0,0,1,0
custom (768),769,769,11569,0,2.8123307856731117e-05,0,1,0,0,1,0
custom (768),769,769,47453,1,0.9994794726371765,1,1,1,0,0,0
custom (768),769,769,19584,0,0.0033940982539206743,0,1,0,0,1,0
custom (768),769,769,17752,0,0.004345197230577469,0,1,0,0,1,0
custom (768),769,769,30061,1,0.9953715205192566,1,1,1,0,0,0
custom (768),769,769,33420,1,0.9923270344734192,1,1,1,0,0,0
custom (768),769,769,39465,1,0.99916672706604,1,1,1,0,0,0
custom (768),769,769,41273,1,0.9999862909317017,1,1,1,0,0,0
custom (768),769,769,256,0,4.8403213440906256e-05,0,1,0,0,1,0
custom (768),769,769,19282,0,0.0006030351505614817,0,1,0,0,1,0
custom (768),769,769,11336,0,0.007042889017611742,0,1,0,0,1,0
custom (768),769,769,21518,1,0.6061064004898071,1,1,1,0,0,0
custom (768),769,769,18755,0,0.35788989067077637,0,1,0,0,1,0
custom (768),769,769,5518,0,0.0008762759971432388,0,1,0,0,1,0
custom (768),769,769,8408,0,0.0010239366674795747,0,1,0,0,1,0
custom (768),769,769,11187,0,0.04461895674467087,0,1,0,0,1,0
custom (768),769,769,45604,1,0.9971722960472107,1,1,1,0,0,0
custom (768),769,769,713,0,3.4512362617533654e-05,0,1,0,0,1,0
custom (768),769,769,41260,1,0.9982197880744934,1,1,1,0,0,0
custom (768),769,769,34209,1,0.9864783883094788,1,1,1,0,0,0
custom (768),769,769,19041,0,0.06631134450435638,0,1,0,0,1,0
custom (768),769,769,45321,1,0.9907091856002808,1,1,1,0,0,0
custom (768),769,769,6013,0,0.005691989324986935,0,1,0,0,1,0
custom (768),769,769,8643,0,0.004233844578266144,0,1,0,0,1,0
custom (768),769,769,12142,0,0.008056760765612125,0,1,0,0,1,0
custom (768),769,769,11464,0,0.0005898594972677529,0,1,0,0,1,0
custom (768),769,769,37744,1,0.987209677696228,1,1,1,0,0,0
custom (768),769,769,8025,0,0.050717562437057495,0,1,0,0,1,0
custom (768),769,769,1263,0,2.5532619474688545e-05,0,1,0,0,1,0
custom (768),769,769,25793,1,0.9672945141792297,1,1,1,0,0,0
custom (768),769,769,13750,0,0.00022728811018168926,0,1,0,0,1,0
custom (768),769,769,29974,1,0.9998633861541748,1,1,1,0,0,0
custom (768),769,769,13233,0,0.5826696157455444,1,0,0,1,0,0
custom (768),769,769,3215,0,0.14963579177856445,0,1,0,0,1,0
custom (768),769,769,13525,0,0.0030537666752934456,0,1,0,0,1,0
custom (768),769,769,9082,0,0.0024317745119333267,0,1,0,0,1,0
custom (768),769,769,45797,1,0.9870206117630005,1,1,1,0,0,0
custom (768),769,769,19102,0,0.41794517636299133,0,1,0,0,1,0
custom (768),769,769,27498,1,0.9900020360946655,1,1,1,0,0,0
custom (768),769,769,19984,0,0.03814653307199478,0,1,0,0,1,0
custom (768),769,769,5156,0,0.0010600726818665862,0,1,0,0,1,0
custom (768),769,769,39285,1,0.998659610748291,1,1,1,0,0,0
custom (768),769,769,8793,0,0.00011966154852416366,0,1,0,0,1,0
custom (768),769,769,30122,1,0.9999816417694092,1,1,1,0,0,0
custom (768),769,769,29514,1,0.999825656414032,1,1,1,0,0,0
custom (768),769,769,876,0,0.15014655888080597,0,1,0,0,1,0
custom (768),769,769,9494,0,0.7473328709602356,1,0,0,1,0,0
custom (768),769,769,39969,1,0.9933102130889893,1,1,1,0,0,0
custom (768),769,769,41732,1,0.9341506361961365,1,1,1,0,0,0
custom (768),769,769,9453,0,0.0022906556259840727,0,1,0,0,1,0
custom (768),769,769,8421,0,0.04689788445830345,0,1,0,0,1,0
custom (768),769,769,38616,1,0.9994214773178101,1,1,1,0,0,0
custom (768),769,769,38991,1,0.9999852180480957,1,1,1,0,0,0
custom (768),769,769,18362,0,6.45991021883674e-05,0,1,0,0,1,0
custom (768),769,769,39284,1,0.9963991641998291,1,1,1,0,0,0
custom (768),769,769,20422,0,0.02029423974454403,0,1,0,0,1,0
custom (768),769,769,34217,1,0.9999196529388428,1,1,1,0,0,0
custom (768),769,769,6748,0,0.0073764813132584095,0,1,0,0,1,0
custom (768),769,769,29095,1,0.7083216309547424,1,1,1,0,0,0
custom (768),769,769,13212,0,4.815450665773824e-05,0,1,0,0,1,0
custom (768),769,769,15318,0,0.6372085809707642,1,0,0,1,0,0
custom (768),769,769,20461,0,0.09667031466960907,0,1,0,0,1,0
custom (768),769,769,24633,1,0.9996469020843506,1,1,1,0,0,0
custom (768),769,769,45066,1,0.9936477541923523,1,1,1,0,0,0
custom (768),769,769,41799,1,0.9998989105224609,1,1,1,0,0,0
custom (768),769,769,10840,0,0.08015725761651993,0,1,0,0,1,0
custom (768),769,769,32666,1,0.9812965989112854,1,1,1,0,0,0
custom (768),769,769,18074,0,0.012907647527754307,0,1,0,0,1,0
custom (768),769,769,10744,0,0.003238698933273554,0,1,0,0,1,0
custom (768),769,769,34728,1,0.9999998807907104,1,1,1,0,0,0
custom (768),769,769,44169,1,0.9999533891677856,1,1,1,0,0,0
custom (768),769,769,25911,1,0.9832825064659119,1,1,1,0,0,0
custom (768),769,769,43382,1,0.9981551766395569,1,1,1,0,0,0
custom (768),769,769,43668,1,0.9792041778564453,1,1,1,0,0,0
custom (768),769,769,8441,0,0.00012631536810658872,0,1,0,0,1,0
custom (768),769,769,20818,1,0.5539348125457764,1,1,1,0,0,0
custom (768),769,769,43305,1,0.9793490171432495,1,1,1,0,0,0
custom (768),769,769,10548,0,0.060763441026210785,0,1,0,0,1,0
custom (768),769,769,18123,0,0.00024623519857414067,0,1,0,0,1,0
custom (768),769,769,2702,0,7.995026294338459e-07,0,1,0,0,1,0
custom (768),769,769,6514,0,0.00048006768338382244,0,1,0,0,1,0
custom (768),769,769,20005,0,5.004445483791642e-05,0,1,0,0,1,0
custom (768),769,769,9125,0,9.953108383342624e-05,0,1,0,0,1,0
custom (768),769,769,46626,1,0.971123993396759,1,1,1,0,0,0
custom (768),769,769,42948,1,0.999992847442627,1,1,1,0,0,0
custom (768),769,769,44109,1,0.9966121315956116,1,1,1,0,0,0
custom (768),769,769,6662,0,0.004052367061376572,0,1,0,0,1,0
custom (768),769,769,2373,0,0.0015348333399742842,0,1,0,0,1,0
custom (768),769,769,43834,1,0.9953292608261108,1,1,1,0,0,0
custom (768),769,769,41243,1,0.9975062012672424,1,1,1,0,0,0
custom (768),769,769,19710,0,0.0690627247095108,0,1,0,0,1,0
custom (768),769,769,13145,0,0.032818712294101715,0,1,0,0,1,0
custom (768),769,769,33641,1,0.9941728711128235,1,1,1,0,0,0
custom (768),769,769,28496,1,0.9971693158149719,1,1,1,0,0,0
custom (768),769,769,39187,1,0.9989946484565735,1,1,1,0,0,0
custom (768),769,769,35373,1,0.9397639036178589,1,1,1,0,0,0
custom (768),769,769,9996,0,0.002066228073090315,0,1,0,0,1,0
custom (768),769,769,19806,0,0.00016887513629626483,0,1,0,0,1,0
custom (768),769,769,36993,1,0.999998927116394,1,1,1,0,0,0
custom (768),769,769,13840,0,0.050576575100421906,0,1,0,0,1,0
custom (768),769,769,8622,0,0.6554522514343262,1,0,0,1,0,0
custom (768),769,769,17899,0,9.988440433517098e-05,0,1,0,0,1,0
custom (768),769,769,1582,0,0.0008058363455347717,0,1,0,0,1,0
custom (768),769,769,14277,0,0.025415901094675064,0,1,0,0,1,0
custom (768),769,769,44042,1,0.9996559619903564,1,1,1,0,0,0
custom (768),769,769,8873,0,0.00020484217384364456,0,1,0,0,1,0
custom (768),769,769,11616,0,0.004350503906607628,0,1,0,0,1,0
custom (768),769,769,5701,0,3.835743700619787e-05,0,1,0,0,1,0
custom (768),769,769,37760,1,0.9994527697563171,1,1,1,0,0,0
custom (768),769,769,39122,1,0.9998892545700073,1,1,1,0,0,0
custom (768),769,769,7517,0,1.4061482033866923e-05,0,1,0,0,1,0
custom (768),769,769,18195,0,0.09348861128091812,0,1,0,0,1,0
custom (768),769,769,11724,0,0.014506639912724495,0,1,0,0,1,0
custom (768),769,769,20232,0,0.004862959496676922,0,1,0,0,1,0
custom (768),769,769,28400,1,0.9999725818634033,1,1,1,0,0,0
custom (768),769,769,12755,0,0.0012591154081746936,0,1,0,0,1,0
custom (768),769,769,42721,1,0.9669773578643799,1,1,1,0,0,0
custom (768),769,769,41789,1,0.9994677901268005,1,1,1,0,0,0
custom (768),769,769,12079,0,0.0006570744444616139,0,1,0,0,1,0
custom (768),769,769,14980,0,0.025439364835619926,0,1,0,0,1,0
custom (768),769,769,36789,1,0.9994348883628845,1,1,1,0,0,0
custom (768),769,769,47144,1,0.9647961258888245,1,1,1,0,0,0
custom (768),769,769,6974,0,4.348231595940888e-05,0,1,0,0,1,0
custom (768),769,769,23156,1,0.2148512452840805,0,0,0,0,0,1
custom (768),769,769,9239,0,0.0004620100080501288,0,1,0,0,1,0
custom (768),769,769,10808,0,0.00013297116674948484,0,1,0,0,1,0
custom (768),769,769,7595,0,5.9774843975901604e-05,0,1,0,0,1,0
custom (768),769,769,3224,0,0.01131261233240366,0,1,0,0,1,0
custom (768),769,769,42884,1,0.32429996132850647,0,0,0,0,0,1
custom (768),769,769,294,0,0.00022923880896996707,0,1,0,0,1,0
custom (768),769,769,6596,0,0.0034985444508492947,0,1,0,0,1,0
custom (768),769,769,6909,0,0.00042562928865663707,0,1,0,0,1,0
custom (768),769,769,3253,0,0.00033311801962554455,0,1,0,0,1,0
custom (768),769,769,40836,1,0.9952927827835083,1,1,1,0,0,0
custom (768),769,769,22737,1,0.4407455623149872,0,0,0,0,0,1
custom (768),769,769,31852,1,0.9644268751144409,1,1,1,0,0,0
custom (768),769,769,33526,1,0.9986509680747986,1,1,1,0,0,0
custom (768),769,769,30813,1,0.9999948740005493,1,1,1,0,0,0
custom (768),769,769,15524,0,0.0005451721954159439,0,1,0,0,1,0
custom (768),769,769,6663,0,7.99299159552902e-05,0,1,0,0,1,0
custom (768),769,769,3788,0,0.23056095838546753,0,1,0,0,1,0
custom (768),769,769,36297,1,0.7812809944152832,1,1,1,0,0,0
custom (768),769,769,33704,1,0.9996906518936157,1,1,1,0,0,0
custom (768),769,769,18278,0,8.775769674684852e-05,0,1,0,0,1,0
custom (768),769,769,1944,0,0.1256447583436966,0,1,0,0,1,0
custom (768),769,769,7010,0,6.133341958047822e-05,0,1,0,0,1,0
custom (768),769,769,46604,1,0.9996095299720764,1,1,1,0,0,0
custom (768),769,769,22766,1,0.9999284744262695,1,1,1,0,0,0
custom (768),769,769,27117,1,0.21313898265361786,0,0,0,0,0,1
custom (768),769,769,18892,0,0.23489369451999664,0,1,0,0,1,0
custom (768),769,769,2927,0,0.0003131315461359918,0,1,0,0,1,0
custom (768),769,769,9011,0,0.0007762612076476216,0,1,0,0,1,0
custom (768),769,769,11192,0,0.01805988699197769,0,1,0,0,1,0
custom (768),769,769,27571,1,0.9999969005584717,1,1,1,0,0,0
custom (768),769,769,38620,1,0.9999160766601562,1,1,1,0,0,0
custom (768),769,769,41104,1,0.9992578625679016,1,1,1,0,0,0
custom (768),769,769,1959,0,0.0003278039221186191,0,1,0,0,1,0
custom (768),769,769,41951,1,0.9999901056289673,1,1,1,0,0,0
custom (768),769,769,39125,1,0.6751839518547058,1,1,1,0,0,0
custom (768),769,769,34064,1,0.9317354559898376,1,1,1,0,0,0
custom (768),769,769,13164,0,0.16324417293071747,0,1,0,0,1,0
custom (768),769,769,46652,1,0.9970589876174927,1,1,1,0,0,0
custom (768),769,769,15537,0,0.48011502623558044,0,1,0,0,1,0
custom (768),769,769,14784,0,0.014199493452906609,0,1,0,0,1,0
custom (768),769,769,40275,1,0.9911227226257324,1,1,1,0,0,0
custom (768),769,769,6995,0,0.0192098431289196,0,1,0,0,1,0
custom (768),769,769,42614,1,0.8581939935684204,1,1,1,0,0,0
custom (768),769,769,11380,0,0.019168909639120102,0,1,0,0,1,0
custom (768),769,769,21616,1,0.9819515943527222,1,1,1,0,0,0
custom (768),769,769,41967,1,0.9997541308403015,1,1,1,0,0,0
custom (768),769,769,22171,1,0.9944816827774048,1,1,1,0,0,0
custom (768),769,769,38920,1,0.9994221925735474,1,1,1,0,0,0
custom (768),769,769,1413,0,5.155128746991977e-05,0,1,0,0,1,0
custom (768),769,769,8081,0,0.7950798869132996,1,0,0,1,0,0
custom (768),769,769,13358,0,0.0056467363610863686,0,1,0,0,1,0
custom (768),769,769,42324,1,0.9753473997116089,1,1,1,0,0,0
custom (768),769,769,5315,0,0.0020171699579805136,0,1,0,0,1,0
custom (768),769,769,31282,1,0.6626529693603516,1,1,1,0,0,0
custom (768),769,769,4244,0,0.0742001011967659,0,1,0,0,1,0
custom (768),769,769,42893,1,0.28695371747016907,0,0,0,0,0,1
custom (768),769,769,21153,1,0.9940590858459473,1,1,1,0,0,0
custom (768),769,769,42831,1,0.9997879862785339,1,1,1,0,0,0
custom (768),769,769,10145,0,0.001670508529059589,0,1,0,0,1,0
custom (768),769,769,35870,1,0.999922513961792,1,1,1,0,0,0
custom (768),769,769,8428,0,0.00016983418026939034,0,1,0,0,1,0
custom (768),769,769,8235,0,0.00014739690232090652,0,1,0,0,1,0
custom (768),769,769,19129,0,0.004028528928756714,0,1,0,0,1,0
custom (768),769,769,44547,1,0.9999208450317383,1,1,1,0,0,0
custom (768),769,769,18193,0,0.02898126095533371,0,1,0,0,1,0
custom (768),769,769,16252,0,0.043975379317998886,0,1,0,0,1,0
custom (768),769,769,41110,1,0.997660756111145,1,1,1,0,0,0
