method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
word2vec (300),301,301,18358,0,0.5255542993545532,1,0,0,1,0,0
word2vec (300),301,301,11678,0,2.3919197701616213e-05,0,1,0,0,1,0
word2vec (300),301,301,11544,0,0.1010100245475769,0,1,0,0,1,0
word2vec (300),301,301,38761,1,0.9361117482185364,1,1,1,0,0,0
word2vec (300),301,301,45717,1,0.9902247786521912,1,1,1,0,0,0
word2vec (300),301,301,8551,0,0.008175430819392204,0,1,0,0,1,0
word2vec (300),301,301,39592,1,0.9971687197685242,1,1,1,0,0,0
word2vec (300),301,301,20423,0,0.12215305864810944,0,1,0,0,1,0
word2vec (300),301,301,5892,0,0.2958187162876129,0,1,0,0,1,0
word2vec (300),301,301,22946,1,0.9971309900283813,1,1,1,0,0,0
word2vec (300),301,301,10037,0,0.0007618654635734856,0,1,0,0,1,0
word2vec (300),301,301,38770,1,1.0,1,1,1,0,0,0
word2vec (300),301,301,3304,0,0.0031252021435648203,0,1,0,0,1,0
word2vec (300),301,301,14654,0,0.6115394830703735,1,0,0,1,0,0
word2vec (300),301,301,15624,0,0.4249948561191559,0,1,0,0,1,0
word2vec (300),301,301,8689,0,0.00108050717972219,0,1,0,0,1,0
word2vec (300),301,301,47453,1,0.9383642077445984,1,1,1,0,0,0
word2vec (300),301,301,24023,1,0.5493892431259155,1,1,1,0,0,0
word2vec (300),301,301,6840,0,0.004524836782366037,0,1,0,0,1,0
word2vec (300),301,301,6602,0,0.08844849467277527,0,1,0,0,1,0
word2vec (300),301,301,39969,1,0.9487436413764954,1,1,1,0,0,0
word2vec (300),301,301,4474,0,0.14029355347156525,0,1,0,0,1,0
word2vec (300),301,301,5017,0,0.062302131205797195,0,1,0,0,1,0
word2vec (300),301,301,41104,1,0.9971559047698975,1,1,1,0,0,0
word2vec (300),301,301,35104,1,0.9976803064346313,1,1,1,0,0,0
word2vec (300),301,301,13654,0,0.019101455807685852,0,1,0,0,1,0
word2vec (300),301,301,1451,0,0.7293562293052673,1,0,0,1,0,0
word2vec (300),301,301,14783,0,0.07651215046644211,0,1,0,0,1,0
word2vec (300),301,301,40027,1,0.5977160334587097,1,1,1,0,0,0
word2vec (300),301,301,33424,1,0.9998393058776855,1,1,1,0,0,0
word2vec (300),301,301,9344,0,4.897961858318922e-08,0,1,0,0,1,0
word2vec (300),301,301,47052,1,0.693814218044281,1,1,1,0,0,0
word2vec (300),301,301,3897,0,0.021013647317886353,0,1,0,0,1,0
word2vec (300),301,301,8332,0,0.0007359244045801461,0,1,0,0,1,0
word2vec (300),301,301,16106,0,0.8243834972381592,1,0,0,1,0,0
word2vec (300),301,301,36444,1,0.9697152376174927,1,1,1,0,0,0
word2vec (300),301,301,44969,1,0.999985933303833,1,1,1,0,0,0
word2vec (300),301,301,28880,1,0.9699932336807251,1,1,1,0,0,0
word2vec (300),301,301,13212,0,0.0024530922528356314,0,1,0,0,1,0
word2vec (300),301,301,39201,1,0.7636129260063171,1,1,1,0,0,0
word2vec (300),301,301,20333,0,0.030015423893928528,0,1,0,0,1,0
word2vec (300),301,301,5618,0,0.8439943194389343,1,0,0,1,0,0
word2vec (300),301,301,11276,0,0.061577968299388885,0,1,0,0,1,0
word2vec (300),301,301,23934,1,0.9784330129623413,1,1,1,0,0,0
word2vec (300),301,301,20449,0,0.38800787925720215,0,1,0,0,1,0
word2vec (300),301,301,7001,0,0.456598162651062,0,1,0,0,1,0
word2vec (300),301,301,20234,0,0.01396746002137661,0,1,0,0,1,0
word2vec (300),301,301,10939,0,0.00016917895118240267,0,1,0,0,1,0
word2vec (300),301,301,18108,0,0.027079559862613678,0,1,0,0,1,0
word2vec (300),301,301,9510,0,0.00023112092458177358,0,1,0,0,1,0
word2vec (300),301,301,29994,1,0.9998307228088379,1,1,1,0,0,0
word2vec (300),301,301,25992,1,0.9999998807907104,1,1,1,0,0,0
word2vec (300),301,301,13708,0,1.0916697647189721e-05,0,1,0,0,1,0
word2vec (300),301,301,1208,0,0.2263934165239334,0,1,0,0,1,0
word2vec (300),301,301,12757,0,0.1291353851556778,0,1,0,0,1,0
word2vec (300),301,301,23302,1,0.9631712436676025,1,1,1,0,0,0
word2vec (300),301,301,47036,1,0.8963263630867004,1,1,1,0,0,0
word2vec (300),301,301,31390,1,0.43454447388648987,0,0,0,0,0,1
word2vec (300),301,301,30144,1,0.9998773336410522,1,1,1,0,0,0
word2vec (300),301,301,28737,1,0.9819256067276001,1,1,1,0,0,0
word2vec (300),301,301,9650,0,0.05077559873461723,0,1,0,0,1,0
word2vec (300),301,301,34072,1,0.15319663286209106,0,0,0,0,0,1
word2vec (300),301,301,8073,0,0.25295567512512207,0,1,0,0,1,0
word2vec (300),301,301,40602,1,0.9994754195213318,1,1,1,0,0,0
word2vec (300),301,301,12091,0,0.04141678661108017,0,1,0,0,1,0
word2vec (300),301,301,38077,1,0.9429465532302856,1,1,1,0,0,0
word2vec (300),301,301,27117,1,0.9380265474319458,1,1,1,0,0,0
word2vec (300),301,301,14374,0,0.005351734347641468,0,1,0,0,1,0
word2vec (300),301,301,31323,1,0.9396723508834839,1,1,1,0,0,0
word2vec (300),301,301,4271,0,0.0001871967251645401,0,1,0,0,1,0
word2vec (300),301,301,30122,1,0.9999537467956543,1,1,1,0,0,0
word2vec (300),301,301,21653,1,0.78936368227005,1,1,1,0,0,0
word2vec (300),301,301,42628,1,0.9999957084655762,1,1,1,0,0,0
word2vec (300),301,301,4791,0,0.23979707062244415,0,1,0,0,1,0
word2vec (300),301,301,44206,1,0.6353825330734253,1,1,1,0,0,0
word2vec (300),301,301,31896,1,0.993277370929718,1,1,1,0,0,0
word2vec (300),301,301,2079,0,0.16032935678958893,0,1,0,0,1,0
word2vec (300),301,301,5238,0,0.014333607628941536,0,1,0,0,1,0
word2vec (300),301,301,1083,0,1.1181045010744128e-05,0,1,0,0,1,0
word2vec (300),301,301,2240,0,0.016060253605246544,0,1,0,0,1,0
word2vec (300),301,301,11445,0,6.063391992938705e-06,0,1,0,0,1,0
word2vec (300),301,301,35831,1,0.943060576915741,1,1,1,0,0,0
word2vec (300),301,301,41408,1,0.9980669617652893,1,1,1,0,0,0
word2vec (300),301,301,5944,0,0.08811625838279724,0,1,0,0,1,0
word2vec (300),301,301,3914,0,0.09955094754695892,0,1,0,0,1,0
word2vec (300),301,301,40420,1,0.9787519574165344,1,1,1,0,0,0
word2vec (300),301,301,45714,1,0.9993287324905396,1,1,1,0,0,0
word2vec (300),301,301,7008,0,2.3993516151676886e-05,0,1,0,0,1,0
word2vec (300),301,301,2723,0,0.4928756654262543,0,1,0,0,1,0
word2vec (300),301,301,2373,0,0.03492364287376404,0,1,0,0,1,0
word2vec (300),301,301,26965,1,0.9030472040176392,1,1,1,0,0,0
word2vec (300),301,301,10236,0,0.035538747906684875,0,1,0,0,1,0
word2vec (300),301,301,30832,1,0.9053053259849548,1,1,1,0,0,0
word2vec (300),301,301,30824,1,0.9697996377944946,1,1,1,0,0,0
word2vec (300),301,301,13636,0,0.03782259672880173,0,1,0,0,1,0
word2vec (300),301,301,36486,1,0.990675151348114,1,1,1,0,0,0
word2vec (300),301,301,43375,1,0.9965960383415222,1,1,1,0,0,0
word2vec (300),301,301,45882,1,0.9841528534889221,1,1,1,0,0,0
word2vec (300),301,301,23525,1,0.9951529502868652,1,1,1,0,0,0
word2vec (300),301,301,30298,1,0.5437431931495667,1,1,1,0,0,0
word2vec (300),301,301,38616,1,1.0,1,1,1,0,0,0
word2vec (300),301,301,8622,0,0.4416499435901642,0,1,0,0,1,0
word2vec (300),301,301,45248,1,0.9301599264144897,1,1,1,0,0,0
word2vec (300),301,301,14980,0,0.01259695366024971,0,1,0,0,1,0
word2vec (300),301,301,30827,1,0.9986514449119568,1,1,1,0,0,0
word2vec (300),301,301,24210,1,0.9968178272247314,1,1,1,0,0,0
word2vec (300),301,301,37651,1,0.9999001026153564,1,1,1,0,0,0
word2vec (300),301,301,19282,0,0.4956247806549072,0,1,0,0,1,0
word2vec (300),301,301,30756,1,0.5084119439125061,1,1,1,0,0,0
word2vec (300),301,301,5876,0,0.6349232792854309,1,0,0,1,0,0
word2vec (300),301,301,1417,0,0.11692892014980316,0,1,0,0,1,0
word2vec (300),301,301,8408,0,0.00163425097707659,0,1,0,0,1,0
word2vec (300),301,301,23015,1,0.9775010347366333,1,1,1,0,0,0
word2vec (300),301,301,2793,0,0.0009572784183546901,0,1,0,0,1,0
word2vec (300),301,301,14681,0,0.004267644602805376,0,1,0,0,1,0
word2vec (300),301,301,39158,1,0.8823410868644714,1,1,1,0,0,0
word2vec (300),301,301,22601,1,0.8685258030891418,1,1,1,0,0,0
word2vec (300),301,301,9817,0,0.03237113356590271,0,1,0,0,1,0
word2vec (300),301,301,21236,1,0.9712548851966858,1,1,1,0,0,0
word2vec (300),301,301,21616,1,0.9522835612297058,1,1,1,0,0,0
word2vec (300),301,301,16128,0,0.254395991563797,0,1,0,0,1,0
word2vec (300),301,301,20977,1,0.9913156032562256,1,1,1,0,0,0
word2vec (300),301,301,30963,1,0.9655534029006958,1,1,1,0,0,0
word2vec (300),301,301,37576,1,0.9962306618690491,1,1,1,0,0,0
word2vec (300),301,301,10212,0,0.10701759159564972,0,1,0,0,1,0
word2vec (300),301,301,37950,1,0.2502003014087677,0,0,0,0,0,1
word2vec (300),301,301,40922,1,0.7470682263374329,1,1,1,0,0,0
word2vec (300),301,301,18402,0,0.1707030087709427,0,1,0,0,1,0
word2vec (300),301,301,37655,1,0.9803708791732788,1,1,1,0,0,0
word2vec (300),301,301,3253,0,0.006330529693514109,0,1,0,0,1,0
word2vec (300),301,301,21787,1,0.9235263466835022,1,1,1,0,0,0
word2vec (300),301,301,19973,0,4.7217255882969766e-07,0,1,0,0,1,0
word2vec (300),301,301,40519,1,0.8990803956985474,1,1,1,0,0,0
word2vec (300),301,301,42016,1,0.8855419754981995,1,1,1,0,0,0
word2vec (300),301,301,34231,1,0.9970132112503052,1,1,1,0,0,0
word2vec (300),301,301,33476,1,0.9467808604240417,1,1,1,0,0,0
word2vec (300),301,301,13018,0,0.23072436451911926,0,1,0,0,1,0
word2vec (300),301,301,46435,1,0.8212553858757019,1,1,1,0,0,0
word2vec (300),301,301,5351,0,0.4226629137992859,0,1,0,0,1,0
word2vec (300),301,301,6514,0,0.004326587542891502,0,1,0,0,1,0
word2vec (300),301,301,23191,1,0.9974859952926636,1,1,1,0,0,0
word2vec (300),301,301,42324,1,0.8192833065986633,1,1,1,0,0,0
word2vec (300),301,301,15067,0,0.05498224124312401,0,1,0,0,1,0
word2vec (300),301,301,42888,1,0.8474628925323486,1,1,1,0,0,0
word2vec (300),301,301,14529,0,0.07485610246658325,0,1,0,0,1,0
word2vec (300),301,301,32119,1,0.966443657875061,1,1,1,0,0,0
word2vec (300),301,301,1263,0,0.029947903007268906,0,1,0,0,1,0
word2vec (300),301,301,22089,1,0.9907565712928772,1,1,1,0,0,0
word2vec (300),301,301,23018,1,0.9932061433792114,1,1,1,0,0,0
word2vec (300),301,301,972,0,0.0024662052746862173,0,1,0,0,1,0
word2vec (300),301,301,12023,0,9.182711437460966e-06,0,1,0,0,1,0
word2vec (300),301,301,43316,1,0.9924047589302063,1,1,1,0,0,0
word2vec (300),301,301,41241,1,0.6968473792076111,1,1,1,0,0,0
word2vec (300),301,301,25385,1,0.9906426072120667,1,1,1,0,0,0
word2vec (300),301,301,8123,0,0.01732076331973076,0,1,0,0,1,0
word2vec (300),301,301,40210,1,0.9999815225601196,1,1,1,0,0,0
word2vec (300),301,301,6842,0,0.009751834906637669,0,1,0,0,1,0
word2vec (300),301,301,39367,1,0.9873071908950806,1,1,1,0,0,0
word2vec (300),301,301,8188,0,0.00022554921451956034,0,1,0,0,1,0
word2vec (300),301,301,46731,1,0.9880736470222473,1,1,1,0,0,0
word2vec (300),301,301,688,0,0.0840865969657898,0,1,0,0,1,0
word2vec (300),301,301,16685,0,0.05861446633934975,0,1,0,0,1,0
word2vec (300),301,301,7543,0,0.009149494580924511,0,1,0,0,1,0
word2vec (300),301,301,40363,1,0.999988317489624,1,1,1,0,0,0
word2vec (300),301,301,26156,1,0.9920822381973267,1,1,1,0,0,0
word2vec (300),301,301,43181,1,0.03361177816987038,0,0,0,0,0,1
word2vec (300),301,301,19102,0,0.900107741355896,1,0,0,1,0,0
word2vec (300),301,301,19244,0,0.056044720113277435,0,1,0,0,1,0
word2vec (300),301,301,923,0,0.35145464539527893,0,1,0,0,1,0
word2vec (300),301,301,12463,0,0.0007958592032082379,0,1,0,0,1,0
word2vec (300),301,301,5318,0,0.2787588834762573,0,1,0,0,1,0
word2vec (300),301,301,20329,0,0.0062385061755776405,0,1,0,0,1,0
word2vec (300),301,301,37792,1,0.9980883002281189,1,1,1,0,0,0
word2vec (300),301,301,11459,0,6.770109848730499e-06,0,1,0,0,1,0
word2vec (300),301,301,10145,0,0.003667714074254036,0,1,0,0,1,0
word2vec (300),301,301,18807,0,0.05288764834403992,0,1,0,0,1,0
word2vec (300),301,301,14572,0,0.0025983178056776524,0,1,0,0,1,0
word2vec (300),301,301,32393,1,0.9997968077659607,1,1,1,0,0,0
word2vec (300),301,301,3261,0,0.023793775588274002,0,1,0,0,1,0
word2vec (300),301,301,13143,0,0.0007880852790549397,0,1,0,0,1,0
word2vec (300),301,301,37382,1,0.9994446635246277,1,1,1,0,0,0
word2vec (300),301,301,8176,0,0.15572009980678558,0,1,0,0,1,0
word2vec (300),301,301,34968,1,0.5926769375801086,1,1,1,0,0,0
word2vec (300),301,301,35881,1,0.9999370574951172,1,1,1,0,0,0
word2vec (300),301,301,43310,1,0.9498474597930908,1,1,1,0,0,0
word2vec (300),301,301,4941,0,0.25844404101371765,0,1,0,0,1,0
word2vec (300),301,301,20331,0,0.2814187705516815,0,1,0,0,1,0
word2vec (300),301,301,8235,0,6.990786971527996e-08,0,1,0,0,1,0
word2vec (300),301,301,9005,0,0.06977178901433945,0,1,0,0,1,0
word2vec (300),301,301,15602,0,0.9639134407043457,1,0,0,1,0,0
word2vec (300),301,301,6915,0,0.017382236197590828,0,1,0,0,1,0
word2vec (300),301,301,27266,1,0.20022998750209808,0,0,0,0,0,1
word2vec (300),301,301,34454,1,0.7167013883590698,1,1,1,0,0,0
word2vec (300),301,301,36589,1,0.9999970197677612,1,1,1,0,0,0
word2vec (300),301,301,32160,1,0.9999921321868896,1,1,1,0,0,0
word2vec (300),301,301,38166,1,0.9421390295028687,1,1,1,0,0,0
word2vec (300),301,301,18877,0,0.0011593910166993737,0,1,0,0,1,0
word2vec (300),301,301,13132,0,0.037707287818193436,0,1,0,0,1,0
word2vec (300),301,301,19806,0,0.06049393489956856,0,1,0,0,1,0
word2vec (300),301,301,20180,0,0.18700672686100006,0,1,0,0,1,0
word2vec (300),301,301,45604,1,0.9999070167541504,1,1,1,0,0,0
word2vec (300),301,301,38920,1,0.9201820492744446,1,1,1,0,0,0
word2vec (300),301,301,11119,0,0.07528941333293915,0,1,0,0,1,0
word2vec (300),301,301,14277,0,0.04884504899382591,0,1,0,0,1,0
word2vec (300),301,301,17133,0,0.04008740186691284,0,1,0,0,1,0
word2vec (300),301,301,20442,0,0.000166167868883349,0,1,0,0,1,0
word2vec (300),301,301,732,0,0.8660311698913574,1,0,0,1,0,0
word2vec (300),301,301,47229,1,0.9999966621398926,1,1,1,0,0,0
word2vec (300),301,301,40281,1,0.9999980926513672,1,1,1,0,0,0
word2vec (300),301,301,20056,0,0.1385112851858139,0,1,0,0,1,0
word2vec (300),301,301,13809,0,0.000573403958696872,0,1,0,0,1,0
word2vec (300),301,301,6715,0,0.04973110184073448,0,1,0,0,1,0
word2vec (300),301,301,18229,0,0.928656816482544,1,0,0,1,0,0
word2vec (300),301,301,11682,0,0.027759069576859474,0,1,0,0,1,0
word2vec (300),301,301,36813,1,0.6855043768882751,1,1,1,0,0,0
word2vec (300),301,301,16358,0,0.046217456459999084,0,1,0,0,1,0
word2vec (300),301,301,9843,0,0.4209567904472351,0,1,0,0,1,0
word2vec (300),301,301,2421,0,0.005054892040789127,0,1,0,0,1,0
word2vec (300),301,301,8044,0,0.23603685200214386,0,1,0,0,1,0
word2vec (300),301,301,5079,0,0.28865107893943787,0,1,0,0,1,0
word2vec (300),301,301,31346,1,0.9998130202293396,1,1,1,0,0,0
word2vec (300),301,301,16793,0,0.5224908590316772,1,0,0,1,0,0
word2vec (300),301,301,34993,1,0.994688868522644,1,1,1,0,0,0
word2vec (300),301,301,9064,0,0.12034650892019272,0,1,0,0,1,0
word2vec (300),301,301,13427,0,0.13455022871494293,0,1,0,0,1,0
word2vec (300),301,301,20043,0,0.01305011473596096,0,1,0,0,1,0
word2vec (300),301,301,26387,1,0.6557159423828125,1,1,1,0,0,0
word2vec (300),301,301,41273,1,0.986889123916626,1,1,1,0,0,0
word2vec (300),301,301,42744,1,0.3710811734199524,0,0,0,0,0,1
word2vec (300),301,301,20486,0,0.2792525887489319,0,1,0,0,1,0
word2vec (300),301,301,28444,1,0.9999969005584717,1,1,1,0,0,0
word2vec (300),301,301,11103,0,0.038106467574834824,0,1,0,0,1,0
word2vec (300),301,301,7158,0,0.4848096966743469,0,1,0,0,1,0
word2vec (300),301,301,41243,1,0.9993402361869812,1,1,1,0,0,0
word2vec (300),301,301,30148,1,0.9999115467071533,1,1,1,0,0,0
word2vec (300),301,301,22159,1,0.9965884685516357,1,1,1,0,0,0
word2vec (300),301,301,16575,0,0.758933424949646,1,0,0,1,0,0
word2vec (300),301,301,42885,1,0.99863201379776,1,1,1,0,0,0
word2vec (300),301,301,28696,1,0.8367733955383301,1,1,1,0,0,0
word2vec (300),301,301,7297,0,0.0011630540248006582,0,1,0,0,1,0
word2vec (300),301,301,15822,0,0.005546781234443188,0,1,0,0,1,0
word2vec (300),301,301,8820,0,0.0009527657530270517,0,1,0,0,1,0
word2vec (300),301,301,37597,1,0.999963641166687,1,1,1,0,0,0
word2vec (300),301,301,25889,1,0.8813444375991821,1,1,1,0,0,0
word2vec (300),301,301,25915,1,0.9572523236274719,1,1,1,0,0,0
word2vec (300),301,301,12449,0,0.042676277458667755,0,1,0,0,1,0
word2vec (300),301,301,39645,1,0.9999178647994995,1,1,1,0,0,0
word2vec (300),301,301,40990,1,0.8534640669822693,1,1,1,0,0,0
word2vec (300),301,301,35510,1,0.957274854183197,1,1,1,0,0,0
word2vec (300),301,301,44692,1,0.5613285899162292,1,1,1,0,0,0
word2vec (300),301,301,45889,1,0.9206442832946777,1,1,1,0,0,0
word2vec (300),301,301,29712,1,0.9931780099868774,1,1,1,0,0,0
word2vec (300),301,301,18786,0,0.2793883681297302,0,1,0,0,1,0
word2vec (300),301,301,8932,0,0.0280153825879097,0,1,0,0,1,0
word2vec (300),301,301,10840,0,0.00887580867856741,0,1,0,0,1,0
word2vec (300),301,301,22430,1,0.9999542236328125,1,1,1,0,0,0
word2vec (300),301,301,35386,1,0.8017216324806213,1,1,1,0,0,0
word2vec (300),301,301,8597,0,0.0007914391462691128,0,1,0,0,1,0
word2vec (300),301,301,27138,1,0.9918613433837891,1,1,1,0,0,0
word2vec (300),301,301,12018,0,5.775488261861028e-06,0,1,0,0,1,0
word2vec (300),301,301,39207,1,0.9033186435699463,1,1,1,0,0,0
word2vec (300),301,301,14948,0,0.14263540506362915,0,1,0,0,1,0
word2vec (300),301,301,25940,1,0.9855904579162598,1,1,1,0,0,0
word2vec (300),301,301,14650,0,4.875836748396978e-05,0,1,0,0,1,0
word2vec (300),301,301,1649,0,0.21153953671455383,0,1,0,0,1,0
word2vec (300),301,301,43358,1,0.9999287128448486,1,1,1,0,0,0
word2vec (300),301,301,13685,0,0.00043024937622249126,0,1,0,0,1,0
word2vec (300),301,301,42671,1,0.8860488533973694,1,1,1,0,0,0
word2vec (300),301,301,19484,0,0.06298110634088516,0,1,0,0,1,0
word2vec (300),301,301,27670,1,0.8656564354896545,1,1,1,0,0,0
word2vec (300),301,301,39930,1,0.9999998807907104,1,1,1,0,0,0
word2vec (300),301,301,11270,0,0.002828691154718399,0,1,0,0,1,0
word2vec (300),301,301,34948,1,0.8736345171928406,1,1,1,0,0,0
word2vec (300),301,301,10625,0,0.025777043774724007,0,1,0,0,1,0
word2vec (300),301,301,39600,1,0.9960261583328247,1,1,1,0,0,0
word2vec (300),301,301,44438,1,0.9994356036186218,1,1,1,0,0,0
word2vec (300),301,301,9552,0,0.00017281246255151927,0,1,0,0,1,0
word2vec (300),301,301,9055,0,0.1758023500442505,0,1,0,0,1,0
word2vec (300),301,301,43414,1,0.2512151896953583,0,0,0,0,0,1
word2vec (300),301,301,12198,0,2.6166403586103115e-06,0,1,0,0,1,0
word2vec (300),301,301,35880,1,0.999887228012085,1,1,1,0,0,0
word2vec (300),301,301,11724,0,0.0008445864077657461,0,1,0,0,1,0
word2vec (300),301,301,25911,1,0.8875558376312256,1,1,1,0,0,0
word2vec (300),301,301,20004,0,0.27630138397216797,0,1,0,0,1,0
word2vec (300),301,301,38776,1,0.9999996423721313,1,1,1,0,0,0
word2vec (300),301,301,28496,1,0.9999997615814209,1,1,1,0,0,0
word2vec (300),301,301,32156,1,0.9993550181388855,1,1,1,0,0,0
word2vec (300),301,301,39756,1,0.9941451549530029,1,1,1,0,0,0
word2vec (300),301,301,38865,1,0.872180163860321,1,1,1,0,0,0
word2vec (300),301,301,21532,1,0.8436732888221741,1,1,1,0,0,0
word2vec (300),301,301,35072,1,0.3757305443286896,0,0,0,0,0,1
word2vec (300),301,301,40139,1,0.9876937866210938,1,1,1,0,0,0
word2vec (300),301,301,39206,1,0.7517973184585571,1,1,1,0,0,0
