method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
BERT (768),109483778,109483778,20058,0,0.02935641072690487,0,1,0,0,1,0
BERT (768),109483778,109483778,47274,1,0.9803164601325989,1,1,1,0,0,0
BERT (768),109483778,109483778,31400,1,0.9835042953491211,1,1,1,0,0,0
BERT (768),109483778,109483778,38547,1,0.9837327599525452,1,1,1,0,0,0
BERT (768),109483778,109483778,22159,1,0.9855668544769287,1,1,1,0,0,0
BERT (768),109483778,109483778,12817,0,0.023927204310894012,0,1,0,0,1,0
BERT (768),109483778,109483778,12759,0,0.023445844650268555,0,1,0,0,1,0
BERT (768),109483778,109483778,8671,0,0.027105411514639854,0,1,0,0,1,0
BERT (768),109483778,109483778,19984,0,0.07763215154409409,0,1,0,0,1,0
BERT (768),109483778,109483778,8865,0,0.022965319454669952,0,1,0,0,1,0
BERT (768),109483778,109483778,10028,0,0.03961697965860367,0,1,0,0,1,0
BERT (768),109483778,109483778,9799,0,0.021601591259241104,0,1,0,0,1,0
BERT (768),109483778,109483778,4514,0,0.029933977872133255,0,1,0,0,1,0
BERT (768),109483778,109483778,11625,0,0.05000213161110878,0,1,0,0,1,0
BERT (768),109483778,109483778,13358,0,0.023916102945804596,0,1,0,0,1,0
BERT (768),109483778,109483778,25735,1,0.8129469752311707,1,1,1,0,0,0
BERT (768),109483778,109483778,33547,1,0.9841787219047546,1,1,1,0,0,0
BERT (768),109483778,109483778,6590,0,0.04311281442642212,0,1,0,0,1,0
BERT (768),109483778,109483778,19592,0,0.02872120775282383,0,1,0,0,1,0
BERT (768),109483778,109483778,10488,0,0.12141161412000656,0,1,0,0,1,0
BERT (768),109483778,109483778,43382,1,0.9852826595306396,1,1,1,0,0,0
BERT (768),109483778,109483778,41276,1,0.945468544960022,1,1,1,0,0,0
BERT (768),109483778,109483778,37666,1,0.9760489463806152,1,1,1,0,0,0
BERT (768),109483778,109483778,9797,0,0.024477843195199966,0,1,0,0,1,0
BERT (768),109483778,109483778,35369,1,0.08000481873750687,0,0,0,0,0,1
BERT (768),109483778,109483778,9255,0,0.02969072386622429,0,1,0,0,1,0
BERT (768),109483778,109483778,6569,0,0.028298499062657356,0,1,0,0,1,0
BERT (768),109483778,109483778,20337,0,0.026548009365797043,0,1,0,0,1,0
BERT (768),109483778,109483778,37678,1,0.9841835498809814,1,1,1,0,0,0
BERT (768),109483778,109483778,2439,0,0.020833753049373627,0,1,0,0,1,0
BERT (768),109483778,109483778,12148,0,0.02822820656001568,0,1,0,0,1,0
BERT (768),109483778,109483778,7683,0,0.052427466958761215,0,1,0,0,1,0
BERT (768),109483778,109483778,40726,1,0.44928646087646484,0,0,0,0,0,1
BERT (768),109483778,109483778,39139,1,0.9852654337882996,1,1,1,0,0,0
BERT (768),109483778,109483778,981,0,0.03451462462544441,0,1,0,0,1,0
BERT (768),109483778,109483778,30833,1,0.9656638503074646,1,1,1,0,0,0
BERT (768),109483778,109483778,38696,1,0.9854536056518555,1,1,1,0,0,0
BERT (768),109483778,109483778,20234,0,0.03678666055202484,0,1,0,0,1,0
BERT (768),109483778,109483778,38630,1,0.9850993752479553,1,1,1,0,0,0
BERT (768),109483778,109483778,4149,0,0.06514584273099899,0,1,0,0,1,0
BERT (768),109483778,109483778,15602,0,0.892713189125061,1,0,0,1,0,0
BERT (768),109483778,109483778,38860,1,0.9840622544288635,1,1,1,0,0,0
BERT (768),109483778,109483778,5629,0,0.035492997616529465,0,1,0,0,1,0
BERT (768),109483778,109483778,18100,0,0.061924953013658524,0,1,0,0,1,0
BERT (768),109483778,109483778,14893,0,0.02502559684216976,0,1,0,0,1,0
BERT (768),109483778,109483778,3259,0,0.05250910297036171,0,1,0,0,1,0
BERT (768),109483778,109483778,40210,1,0.9844502806663513,1,1,1,0,0,0
BERT (768),109483778,109483778,40068,1,0.9849193096160889,1,1,1,0,0,0
BERT (768),109483778,109483778,11033,0,0.024306584149599075,0,1,0,0,1,0
BERT (768),109483778,109483778,9552,0,0.02043941058218479,0,1,0,0,1,0
BERT (768),109483778,109483778,37058,1,0.09152747690677643,0,0,0,0,0,1
BERT (768),109483778,109483778,30813,1,0.9834973812103271,1,1,1,0,0,0
BERT (768),109483778,109483778,11682,0,0.02051440253853798,0,1,0,0,1,0
BERT (768),109483778,109483778,24550,1,0.9851474165916443,1,1,1,0,0,0
BERT (768),109483778,109483778,42793,1,0.9791756868362427,1,1,1,0,0,0
BERT (768),109483778,109483778,19756,0,0.02419310063123703,0,1,0,0,1,0
BERT (768),109483778,109483778,39295,1,0.9815939664840698,1,1,1,0,0,0
BERT (768),109483778,109483778,1176,0,0.03759033605456352,0,1,0,0,1,0
BERT (768),109483778,109483778,18278,0,0.030606457963585854,0,1,0,0,1,0
BERT (768),109483778,109483778,6771,0,0.029182661324739456,0,1,0,0,1,0
BERT (768),109483778,109483778,6666,0,0.025998348370194435,0,1,0,0,1,0
BERT (768),109483778,109483778,9024,0,0.02515273727476597,0,1,0,0,1,0
BERT (768),109483778,109483778,37276,1,0.2088109403848648,0,0,0,0,0,1
BERT (768),109483778,109483778,44580,1,0.9778127670288086,1,1,1,0,0,0
BERT (768),109483778,109483778,42897,1,0.07532022148370743,0,0,0,0,0,1
BERT (768),109483778,109483778,11187,0,0.03877158835530281,0,1,0,0,1,0
BERT (768),109483778,109483778,34260,1,0.9855969548225403,1,1,1,0,0,0
BERT (768),109483778,109483778,21085,1,0.8422741889953613,1,1,1,0,0,0
BERT (768),109483778,109483778,23188,1,0.8788982033729553,1,1,1,0,0,0
BERT (768),109483778,109483778,8744,0,0.10491921752691269,0,1,0,0,1,0
BERT (768),109483778,109483778,38687,1,0.9836819171905518,1,1,1,0,0,0
BERT (768),109483778,109483778,24210,1,0.9411758184432983,1,1,1,0,0,0
BERT (768),109483778,109483778,3455,0,0.028809811919927597,0,1,0,0,1,0
BERT (768),109483778,109483778,35057,1,0.9844040274620056,1,1,1,0,0,0
BERT (768),109483778,109483778,9302,0,0.02846207655966282,0,1,0,0,1,0
BERT (768),109483778,109483778,45882,1,0.9851433634757996,1,1,1,0,0,0
BERT (768),109483778,109483778,8359,0,0.05071910470724106,0,1,0,0,1,0
BERT (768),109483778,109483778,36829,1,0.9852871894836426,1,1,1,0,0,0
BERT (768),109483778,109483778,37311,1,0.9851592183113098,1,1,1,0,0,0
BERT (768),109483778,109483778,258,0,0.020467814058065414,0,1,0,0,1,0
BERT (768),109483778,109483778,14652,0,0.020580418407917023,0,1,0,0,1,0
BERT (768),109483778,109483778,45363,1,0.9848942160606384,1,1,1,0,0,0
BERT (768),109483778,109483778,42843,1,0.8883744478225708,1,1,1,0,0,0
BERT (768),109483778,109483778,41127,1,0.9852254986763,1,1,1,0,0,0
BERT (768),109483778,109483778,20431,0,0.02104334346950054,0,1,0,0,1,0
BERT (768),109483778,109483778,34495,1,0.9362090229988098,1,1,1,0,0,0
BERT (768),109483778,109483778,9893,0,0.073213592171669,0,1,0,0,1,0
BERT (768),109483778,109483778,12091,0,0.023174522444605827,0,1,0,0,1,0
BERT (768),109483778,109483778,38384,1,0.9845015406608582,1,1,1,0,0,0
BERT (768),109483778,109483778,24904,1,0.9699819087982178,1,1,1,0,0,0
BERT (768),109483778,109483778,13132,0,0.03395194187760353,0,1,0,0,1,0
BERT (768),109483778,109483778,3215,0,0.17603689432144165,0,1,0,0,1,0
BERT (768),109483778,109483778,31727,1,0.890006422996521,1,1,1,0,0,0
BERT (768),109483778,109483778,5123,0,0.02973990887403488,0,1,0,0,1,0
BERT (768),109483778,109483778,1148,0,0.14677414298057556,0,1,0,0,1,0
BERT (768),109483778,109483778,9153,0,0.026981303468346596,0,1,0,0,1,0
BERT (768),109483778,109483778,34635,1,0.9839696884155273,1,1,1,0,0,0
BERT (768),109483778,109483778,2200,0,0.0803978443145752,0,1,0,0,1,0
BERT (768),109483778,109483778,5533,0,0.07731755077838898,0,1,0,0,1,0
BERT (768),109483778,109483778,37479,1,0.9797384738922119,1,1,1,0,0,0
BERT (768),109483778,109483778,14751,0,0.0218872781842947,0,1,0,0,1,0
BERT (768),109483778,109483778,6619,0,0.021846681833267212,0,1,0,0,1,0
BERT (768),109483778,109483778,19972,0,0.04528910666704178,0,1,0,0,1,0
BERT (768),109483778,109483778,35734,1,0.9847540855407715,1,1,1,0,0,0
BERT (768),109483778,109483778,19524,0,0.030028963461518288,0,1,0,0,1,0
BERT (768),109483778,109483778,20333,0,0.03423058241605759,0,1,0,0,1,0
BERT (768),109483778,109483778,22601,1,0.925614595413208,1,1,1,0,0,0
BERT (768),109483778,109483778,39633,1,0.9852935671806335,1,1,1,0,0,0
BERT (768),109483778,109483778,9656,0,0.022391226142644882,0,1,0,0,1,0
BERT (768),109483778,109483778,33845,1,0.9780409336090088,1,1,1,0,0,0
BERT (768),109483778,109483778,7549,0,0.02411714196205139,0,1,0,0,1,0
BERT (768),109483778,109483778,18826,0,0.028973624110221863,0,1,0,0,1,0
BERT (768),109483778,109483778,42525,1,0.9826675057411194,1,1,1,0,0,0
BERT (768),109483778,109483778,46393,1,0.98209547996521,1,1,1,0,0,0
BERT (768),109483778,109483778,17474,0,0.034866467118263245,0,1,0,0,1,0
BERT (768),109483778,109483778,39121,1,0.9847689867019653,1,1,1,0,0,0
BERT (768),109483778,109483778,39367,1,0.9850314855575562,1,1,1,0,0,0
BERT (768),109483778,109483778,8792,0,0.10101612657308578,0,1,0,0,1,0
BERT (768),109483778,109483778,29921,1,0.9609271883964539,1,1,1,0,0,0
BERT (768),109483778,109483778,17469,0,0.027674729004502296,0,1,0,0,1,0
BERT (768),109483778,109483778,34462,1,0.9854545593261719,1,1,1,0,0,0
BERT (768),109483778,109483778,10391,0,0.04247838631272316,0,1,0,0,1,0
BERT (768),109483778,109483778,36969,1,0.9795154929161072,1,1,1,0,0,0
BERT (768),109483778,109483778,31104,1,0.9853853583335876,1,1,1,0,0,0
BERT (768),109483778,109483778,7098,0,0.024602016434073448,0,1,0,0,1,0
BERT (768),109483778,109483778,13273,0,0.023978829383850098,0,1,0,0,1,0
BERT (768),109483778,109483778,3940,0,0.3900064527988434,0,1,0,0,1,0
BERT (768),109483778,109483778,9344,0,0.02151106670498848,0,1,0,0,1,0
BERT (768),109483778,109483778,31387,1,0.9836074709892273,1,1,1,0,0,0
BERT (768),109483778,109483778,27241,1,0.9805106520652771,1,1,1,0,0,0
BERT (768),109483778,109483778,43716,1,0.9851678609848022,1,1,1,0,0,0
BERT (768),109483778,109483778,8182,0,0.030712971463799477,0,1,0,0,1,0
BERT (768),109483778,109483778,42470,1,0.9826917052268982,1,1,1,0,0,0
BERT (768),109483778,109483778,7676,0,0.06808675825595856,0,1,0,0,1,0
BERT (768),109483778,109483778,30967,1,0.9314240217208862,1,1,1,0,0,0
BERT (768),109483778,109483778,22682,1,0.9843117594718933,1,1,1,0,0,0
BERT (768),109483778,109483778,3182,0,0.03390948101878166,0,1,0,0,1,0
BERT (768),109483778,109483778,5315,0,0.03557052090764046,0,1,0,0,1,0
BERT (768),109483778,109483778,21100,1,0.9844790101051331,1,1,1,0,0,0
BERT (768),109483778,109483778,32666,1,0.9812476634979248,1,1,1,0,0,0
BERT (768),109483778,109483778,8161,0,0.023633334785699844,0,1,0,0,1,0
BERT (768),109483778,109483778,44169,1,0.9847880601882935,1,1,1,0,0,0
BERT (768),109483778,109483778,18358,0,0.097123883664608,0,1,0,0,1,0
BERT (768),109483778,109483778,11398,0,0.04541558027267456,0,1,0,0,1,0
BERT (768),109483778,109483778,9475,0,0.020387671887874603,0,1,0,0,1,0
BERT (768),109483778,109483778,40519,1,0.9840019941329956,1,1,1,0,0,0
BERT (768),109483778,109483778,32455,1,0.984495997428894,1,1,1,0,0,0
BERT (768),109483778,109483778,6226,0,0.03719574585556984,0,1,0,0,1,0
BERT (768),109483778,109483778,35386,1,0.9845567941665649,1,1,1,0,0,0
BERT (768),109483778,109483778,11310,0,0.04002360627055168,0,1,0,0,1,0
BERT (768),109483778,109483778,45007,1,0.9853951930999756,1,1,1,0,0,0
BERT (768),109483778,109483778,18837,0,0.04296546056866646,0,1,0,0,1,0
BERT (768),109483778,109483778,27677,1,0.07390914112329483,0,0,0,0,0,1
BERT (768),109483778,109483778,29295,1,0.9843519330024719,1,1,1,0,0,0
BERT (768),109483778,109483778,26256,1,0.9733967781066895,1,1,1,0,0,0
BERT (768),109483778,109483778,15673,0,0.7337568402290344,1,0,0,1,0,0
BERT (768),109483778,109483778,44289,1,0.9854605793952942,1,1,1,0,0,0
BERT (768),109483778,109483778,40988,1,0.9838592410087585,1,1,1,0,0,0
BERT (768),109483778,109483778,12651,0,0.03527172654867172,0,1,0,0,1,0
BERT (768),109483778,109483778,19282,0,0.0374043770134449,0,1,0,0,1,0
BERT (768),109483778,109483778,21880,1,0.9849189519882202,1,1,1,0,0,0
BERT (768),109483778,109483778,36049,1,0.9834098815917969,1,1,1,0,0,0
BERT (768),109483778,109483778,32035,1,0.9847834706306458,1,1,1,0,0,0
BERT (768),109483778,109483778,42600,1,0.9824099540710449,1,1,1,0,0,0
BERT (768),109483778,109483778,6900,0,0.023914050310850143,0,1,0,0,1,0
BERT (768),109483778,109483778,28008,1,0.9839112758636475,1,1,1,0,0,0
BERT (768),109483778,109483778,37102,1,0.9623753428459167,1,1,1,0,0,0
BERT (768),109483778,109483778,13549,0,0.026367023587226868,0,1,0,0,1,0
BERT (768),109483778,109483778,23709,1,0.9847374558448792,1,1,1,0,0,0
BERT (768),109483778,109483778,12018,0,0.036590591073036194,0,1,0,0,1,0
BERT (768),109483778,109483778,13510,0,0.032940689474344254,0,1,0,0,1,0
BERT (768),109483778,109483778,13293,0,0.0220172218978405,0,1,0,0,1,0
BERT (768),109483778,109483778,8176,0,0.030763691291213036,0,1,0,0,1,0
BERT (768),109483778,109483778,14793,0,0.0315120629966259,0,1,0,0,1,0
BERT (768),109483778,109483778,21827,1,0.9850214123725891,1,1,1,0,0,0
BERT (768),109483778,109483778,1263,0,0.02133067324757576,0,1,0,0,1,0
BERT (768),109483778,109483778,37549,1,0.9495729207992554,1,1,1,0,0,0
BERT (768),109483778,109483778,17897,0,0.04074908420443535,0,1,0,0,1,0
BERT (768),109483778,109483778,35733,1,0.9849704504013062,1,1,1,0,0,0
BERT (768),109483778,109483778,26313,1,0.9851176738739014,1,1,1,0,0,0
BERT (768),109483778,109483778,21573,1,0.9823998212814331,1,1,1,0,0,0
BERT (768),109483778,109483778,39836,1,0.9835207462310791,1,1,1,0,0,0
BERT (768),109483778,109483778,45717,1,0.9843212366104126,1,1,1,0,0,0
BERT (768),109483778,109483778,9586,0,0.02196165733039379,0,1,0,0,1,0
BERT (768),109483778,109483778,26132,1,0.9809780120849609,1,1,1,0,0,0
BERT (768),109483778,109483778,848,0,0.18252822756767273,0,1,0,0,1,0
BERT (768),109483778,109483778,39645,1,0.9835916757583618,1,1,1,0,0,0
BERT (768),109483778,109483778,6693,0,0.020559657365083694,0,1,0,0,1,0
BERT (768),109483778,109483778,12746,0,0.052838440984487534,0,1,0,0,1,0
BERT (768),109483778,109483778,18193,0,0.06723908334970474,0,1,0,0,1,0
BERT (768),109483778,109483778,10789,0,0.026049353182315826,0,1,0,0,1,0
BERT (768),109483778,109483778,6413,0,0.06708918511867523,0,1,0,0,1,0
BERT (768),109483778,109483778,42446,1,0.9044727087020874,1,1,1,0,0,0
BERT (768),109483778,109483778,30540,1,0.9849506616592407,1,1,1,0,0,0
BERT (768),109483778,109483778,4865,0,0.024980634450912476,0,1,0,0,1,0
BERT (768),109483778,109483778,34668,1,0.8718834519386292,1,1,1,0,0,0
BERT (768),109483778,109483778,3317,0,0.02095544897019863,0,1,0,0,1,0
BERT (768),109483778,109483778,8621,0,0.03963029757142067,0,1,0,0,1,0
BERT (768),109483778,109483778,19025,0,0.022916218265891075,0,1,0,0,1,0
BERT (768),109483778,109483778,12745,0,0.022002164274454117,0,1,0,0,1,0
BERT (768),109483778,109483778,40836,1,0.9848635792732239,1,1,1,0,0,0
BERT (768),109483778,109483778,36051,1,0.9852902889251709,1,1,1,0,0,0
BERT (768),109483778,109483778,10201,0,0.021122291684150696,0,1,0,0,1,0
BERT (768),109483778,109483778,30824,1,0.9849476218223572,1,1,1,0,0,0
BERT (768),109483778,109483778,12180,0,0.03263821080327034,0,1,0,0,1,0
BERT (768),109483778,109483778,9996,0,0.18446852266788483,0,1,0,0,1,0
BERT (768),109483778,109483778,24196,1,0.9028658866882324,1,1,1,0,0,0
BERT (768),109483778,109483778,21236,1,0.9133047461509705,1,1,1,0,0,0
BERT (768),109483778,109483778,19935,0,0.08853499591350555,0,1,0,0,1,0
BERT (768),109483778,109483778,43316,1,0.9851721525192261,1,1,1,0,0,0
BERT (768),109483778,109483778,25385,1,0.9841412901878357,1,1,1,0,0,0
BERT (768),109483778,109483778,28343,1,0.9851158261299133,1,1,1,0,0,0
BERT (768),109483778,109483778,9239,0,0.040953315794467926,0,1,0,0,1,0
BERT (768),109483778,109483778,124,0,0.046648599207401276,0,1,0,0,1,0
BERT (768),109483778,109483778,45589,1,0.984347939491272,1,1,1,0,0,0
BERT (768),109483778,109483778,32661,1,0.5629556775093079,1,1,1,0,0,0
BERT (768),109483778,109483778,10210,0,0.02395547367632389,0,1,0,0,1,0
BERT (768),109483778,109483778,37263,1,0.9369775056838989,1,1,1,0,0,0
BERT (768),109483778,109483778,10492,0,0.026157762855291367,0,1,0,0,1,0
BERT (768),109483778,109483778,27508,1,0.9532383680343628,1,1,1,0,0,0
BERT (768),109483778,109483778,17509,0,0.02130972035229206,0,1,0,0,1,0
BERT (768),109483778,109483778,42442,1,0.9844462275505066,1,1,1,0,0,0
BERT (768),109483778,109483778,16445,0,0.051286324858665466,0,1,0,0,1,0
BERT (768),109483778,109483778,27047,1,0.8955158591270447,1,1,1,0,0,0
BERT (768),109483778,109483778,29985,1,0.9846255779266357,1,1,1,0,0,0
BERT (768),109483778,109483778,40292,1,0.9613664746284485,1,1,1,0,0,0
BERT (768),109483778,109483778,10599,0,0.046158380806446075,0,1,0,0,1,0
BERT (768),109483778,109483778,20131,0,0.04324210435152054,0,1,0,0,1,0
BERT (768),109483778,109483778,72,0,0.8943141102790833,1,0,0,1,0,0
BERT (768),109483778,109483778,47347,1,0.8556948900222778,1,1,1,0,0,0
BERT (768),109483778,109483778,23191,1,0.9833385944366455,1,1,1,0,0,0
BERT (768),109483778,109483778,19215,0,0.03867483511567116,0,1,0,0,1,0
BERT (768),109483778,109483778,10037,0,0.02611483447253704,0,1,0,0,1,0
BERT (768),109483778,109483778,40101,1,0.8334052562713623,1,1,1,0,0,0
BERT (768),109483778,109483778,19806,0,0.024043094366788864,0,1,0,0,1,0
BERT (768),109483778,109483778,20449,0,0.06531297415494919,0,1,0,0,1,0
BERT (768),109483778,109483778,14269,0,0.02452102303504944,0,1,0,0,1,0
BERT (768),109483778,109483778,8948,0,0.028885703533887863,0,1,0,0,1,0
BERT (768),109483778,109483778,20357,0,0.021879689767956734,0,1,0,0,1,0
BERT (768),109483778,109483778,41246,1,0.972096860408783,1,1,1,0,0,0
BERT (768),109483778,109483778,47169,1,0.8747638463973999,1,1,1,0,0,0
BERT (768),109483778,109483778,31228,1,0.15730853378772736,0,0,0,0,0,1
BERT (768),109483778,109483778,2925,0,0.07035636901855469,0,1,0,0,1,0
BERT (768),109483778,109483778,40340,1,0.9852179884910583,1,1,1,0,0,0
BERT (768),109483778,109483778,30298,1,0.9849666357040405,1,1,1,0,0,0
BERT (768),109483778,109483778,28676,1,0.9848339557647705,1,1,1,0,0,0
BERT (768),109483778,109483778,38616,1,0.9852381348609924,1,1,1,0,0,0
BERT (768),109483778,109483778,45248,1,0.9837227463722229,1,1,1,0,0,0
BERT (768),109483778,109483778,36589,1,0.9847536087036133,1,1,1,0,0,0
BERT (768),109483778,109483778,14948,0,0.16385358572006226,0,1,0,0,1,0
BERT (768),109483778,109483778,32842,1,0.9776185154914856,1,1,1,0,0,0
BERT (768),109483778,109483778,31323,1,0.956260621547699,1,1,1,0,0,0
BERT (768),109483778,109483778,33485,1,0.9824945330619812,1,1,1,0,0,0
BERT (768),109483778,109483778,28108,1,0.9852712154388428,1,1,1,0,0,0
BERT (768),109483778,109483778,2418,0,0.057131025940179825,0,1,0,0,1,0
BERT (768),109483778,109483778,19484,0,0.03608967363834381,0,1,0,0,1,0
BERT (768),109483778,109483778,6105,0,0.04440966248512268,0,1,0,0,1,0
BERT (768),109483778,109483778,6904,0,0.021921563893556595,0,1,0,0,1,0
BERT (768),109483778,109483778,8196,0,0.026459453627467155,0,1,0,0,1,0
BERT (768),109483778,109483778,45618,1,0.9801039695739746,1,1,1,0,0,0
BERT (768),109483778,109483778,17899,0,0.022979510948061943,0,1,0,0,1,0
BERT (768),109483778,109483778,39528,1,0.9847399592399597,1,1,1,0,0,0
BERT (768),109483778,109483778,45940,1,0.9779060482978821,1,1,1,0,0,0
BERT (768),109483778,109483778,17376,0,0.02739855833351612,0,1,0,0,1,0
BERT (768),109483778,109483778,9650,0,0.04151071235537529,0,1,0,0,1,0
BERT (768),109483778,109483778,11789,0,0.07625521719455719,0,1,0,0,1,0
BERT (768),109483778,109483778,27680,1,0.09422709792852402,0,0,0,0,0,1
BERT (768),109483778,109483778,3875,0,0.061074405908584595,0,1,0,0,1,0
BERT (768),109483778,109483778,7517,0,0.022497965022921562,0,1,0,0,1,0
BERT (768),109483778,109483778,20051,0,0.03317667171359062,0,1,0,0,1,0
BERT (768),109483778,109483778,42802,1,0.9383384585380554,1,1,1,0,0,0
BERT (768),109483778,109483778,17532,0,0.0511615090072155,0,1,0,0,1,0
BERT (768),109483778,109483778,14654,0,0.8844519853591919,1,0,0,1,0,0
BERT (768),109483778,109483778,9005,0,0.10174531489610672,0,1,0,0,1,0
BERT (768),109483778,109483778,42713,1,0.984754204750061,1,1,1,0,0,0
BERT (768),109483778,109483778,39477,1,0.9810263514518738,1,1,1,0,0,0
BERT (768),109483778,109483778,43905,1,0.9732421040534973,1,1,1,0,0,0
BERT (768),109483778,109483778,46623,1,0.9839925169944763,1,1,1,0,0,0
BERT (768),109483778,109483778,45088,1,0.9582502245903015,1,1,1,0,0,0
BERT (768),109483778,109483778,39612,1,0.9099429845809937,1,1,1,0,0,0
BERT (768),109483778,109483778,42966,1,0.8907039761543274,1,1,1,0,0,0
BERT (768),109483778,109483778,6581,0,0.022623969241976738,0,1,0,0,1,0
BERT (768),109483778,109483778,6596,0,0.049743473529815674,0,1,0,0,1,0
BERT (768),109483778,109483778,38975,1,0.9082181453704834,1,1,1,0,0,0
BERT (768),109483778,109483778,972,0,0.038183096796274185,0,1,0,0,1,0
BERT (768),109483778,109483778,2359,0,0.02310285158455372,0,1,0,0,1,0
BERT (768),109483778,109483778,15402,0,0.033352386206388474,0,1,0,0,1,0
BERT (768),109483778,109483778,41472,1,0.9851951003074646,1,1,1,0,0,0
BERT (768),109483778,109483778,19974,0,0.02075144462287426,0,1,0,0,1,0
BERT (768),109483778,109483778,20617,0,0.046960245817899704,0,1,0,0,1,0
BERT (768),109483778,109483778,20668,0,0.05884689465165138,0,1,0,0,1,0
BERT (768),109483778,109483778,39878,1,0.8774603605270386,1,1,1,0,0,0
BERT (768),109483778,109483778,20187,0,0.0243991669267416,0,1,0,0,1,0
BERT (768),109483778,109483778,9806,0,0.044671062380075455,0,1,0,0,1,0
BERT (768),109483778,109483778,6739,0,0.028193872421979904,0,1,0,0,1,0
BERT (768),109483778,109483778,2792,0,0.021139824762940407,0,1,0,0,1,0
BERT (768),109483778,109483778,18177,0,0.06451550126075745,0,1,0,0,1,0
BERT (768),109483778,109483778,19174,0,0.02868860960006714,0,1,0,0,1,0
BERT (768),109483778,109483778,44557,1,0.9128799438476562,1,1,1,0,0,0
BERT (768),109483778,109483778,37023,1,0.7666471004486084,1,1,1,0,0,0
BERT (768),109483778,109483778,3263,0,0.03199248015880585,0,1,0,0,1,0
BERT (768),109483778,109483778,42817,1,0.9450727105140686,1,1,1,0,0,0
BERT (768),109483778,109483778,42388,1,0.1165984570980072,0,0,0,0,0,1
BERT (768),109483778,109483778,26985,1,0.828279435634613,1,1,1,0,0,0
BERT (768),109483778,109483778,2491,0,0.04517564922571182,0,1,0,0,1,0
BERT (768),109483778,109483778,41332,1,0.9847905039787292,1,1,1,0,0,0
BERT (768),109483778,109483778,42948,1,0.9390628337860107,1,1,1,0,0,0
BERT (768),109483778,109483778,10837,0,0.03337452933192253,0,1,0,0,1,0
BERT (768),109483778,109483778,13775,0,0.028010383248329163,0,1,0,0,1,0
BERT (768),109483778,109483778,25992,1,0.9834004044532776,1,1,1,0,0,0
BERT (768),109483778,109483778,39937,1,0.9848098158836365,1,1,1,0,0,0
BERT (768),109483778,109483778,38166,1,0.928597092628479,1,1,1,0,0,0
BERT (768),109483778,109483778,43470,1,0.9835964441299438,1,1,1,0,0,0
BERT (768),109483778,109483778,13840,0,0.17932744324207306,0,1,0,0,1,0
BERT (768),109483778,109483778,27424,1,0.9850435256958008,1,1,1,0,0,0
BERT (768),109483778,109483778,20303,0,0.023495309054851532,0,1,0,0,1,0
